t,z,vz,state,u_h_applied,F_contact,h_target
10.920833333333333,0.39951421452366653,-0.0879355932579409,0,0.0,0.0,0.7
10.925,0.3991478162184251,-0.12879464854792574,0,0.0,0.0,0.7
10.929166666666667,0.3986111718494754,-0.16964541809673375,0,0.0,0.0,0.7
10.933333333333334,0.39790431594073905,-0.21048734726642432,0,0.0,0.0,0.7
10.9375,0.3970272853271289,-0.25131988188888993,0,0.0,0.0,0.7
10.941666666666666,0.39598011915259185,-0.29214246829586765,0,0.0,0.0,0.7
10.945833333333333,0.39476285886802565,-0.3329545533488925,0,0.0,0.0,0.7
10.95,0.39337554822907195,-0.37375558446919066,0,0.0,0.0,0.7
10.954166666666666,0.3918182332937837,-0.4145450096675112,0,0.0,0.0,0.7
10.958333333333334,0.39009096242016905,-0.4553222775738873,0,0.0,0.0,0.7
10.9625,0.38819378626361123,-0.49608683746733007,0,0.0,0.0,0.7
10.966666666666667,0.386126757774164,-0.5368381393054475,0,0.0,0.0,0.7
10.970833333333333,0.3838899321937246,-0.5775756337539856,0,0.0,0.0,0.7
10.975,0.381483367053083,-0.6182987722162889,0,0.0,0.0,0.7
10.979166666666666,0.3789071221688485,-0.6590070068626809,0,0.0,0.0,0.7
10.983333333333333,0.37616125964025393,-0.6996997906597504,0,0.0,0.0,0.7
10.9875,0.37324584384583837,-0.7403765773995533,0,0.0,0.0,0.7
10.991666666666667,0.3701609414400069,-0.7810368217287181,0,0.0,0.0,0.7
10.995833333333334,0.3669066213494705,-0.8216799791774555,0,0.0,0.0,0.7
11.0,0.36348295476956444,-0.8623055061884659,0,0.0,0.0,0.7
11.004166666666666,0.35989001516044583,-0.9029128601457441,0,0.0,0.0,0.7
11.008333333333333,0.35612787824317194,-0.9435014994032793,0,0.0,0.0,0.7
11.0125,0.35219662199565827,-0.9840708833136427,0,0.0,0.0,0.7
11.016666666666666,0.34809632664851803,-1.0246204722564622,0,0.0,0.0,0.7
11.020833333333334,0.34382707468078283,-1.065149727666783,0,0.0,0.0,0.7
11.025,0.3393889508155046,-1.1056581120633042,0,0.0,0.0,0.7
11.029166666666667,0.3347820420152408,-1.146145089076502,0,0.0,0.0,0.7
11.033333333333333,0.3300064374774221,-1.1866101234766147,0,0.0,0.0,0.7
11.0375,0.3250622286296028,-1.2270526812015092,0,0.0,0.0,0.7
11.041666666666666,0.3199495091245965,-1.2674722293844138,0,0.0,0.0,0.7
11.045833333333333,0.3146683748354948,-1.3078682363815115,0,0.0,0.0,0.7
11.05,0.30921892385057187,-1.348240171799402,0,0.0,0.0,0.7
11.054166666666667,0.30360125646807434,-1.3885875065224205,0,0.0,0.0,0.7
11.058333333333334,0.2978154751908976,-1.4289097127398098,0,0.0,0.0,0.7
11.0625,0.2918616847211484,-1.4692062639727552,0,0.0,0.0,0.7
11.066666666666666,0.28573999195459526,-1.5094766351012563,0,0.0,0.0,0.7
11.070833333333333,0.27945050597500665,-1.549720302390865,0,0.0,0.0,0.7
11.075,0.2729933380483781,-1.5899367435192444,0,0.0,0.0,0.7
11.079166666666666,0.2663686016170479,-1.6301254376026009,0,0.0,0.0,0.7
11.083333333333334,0.2595764122937037,-1.6702858652219175,0,0.0,0.0,0.7
11.0875,0.2526168878552791,-1.7104175084490696,0,0.0,0.0,0.7
11.091666666666667,0.2454901482367413,-1.7505198508727287,0,0.0,0.0,0.7
11.095833333333333,0.2381963155247716,-1.790592377624138,0,0.0,0.0,0.7
11.1,0.23073551395133773,-1.8306345754026794,0,0.0,0.0,0.7
11.104166666666666,0.22310786988715986,-1.870645932501307,0,0.0,0.0,0.7
11.108333333333333,0.21531351183507114,-1.9106259388317626,0,0.0,0.0,0.7
11.1125,0.2073525704232721,-1.9505740859496523,0,0.0,0.0,0.7
11.116666666666667,0.1992251783984819,-1.990489867079303,1,0.0,0.0,0.7
11.120833333333334,0.19093147061898477,-2.0303727771384747,1,0.0,86.57686432782171,0.7
11.125,0.18125382834025702,-2.363027421819302e-10,1,0.0,86.57686432782171,0.7
11.129166666666666,0.18195565350769277,0.1548696650264598,1,0.0,86.57686432782171,0.7
11.133333333333333,0.18324392970656495,0.30918628772932416,1,0.08,86.57686432782171,0.7
11.1375,0.18517503493762122,0.46346525545350514,1,0.08,86.57686432782171,0.7
11.141666666666666,0.18774877928130468,0.6176986424840383,1,0.08,86.57686432782171,0.7
11.145833333333334,0.19096493983067106,0.771878531847924,1,0.08,86.57686432782171,0.7
11.15,0.19482326073462802,0.9259970169496761,1,0.08,86.57686432782171,0.7
11.154166666666667,0.19932345324793277,1.0800462031931317,1,0.08,86.57686432782171,0.7
11.158333333333333,0.20446519578792388,1.2340182095978662,1,0.0,86.57686432782171,0.7
11.1625,0.21024813399796372,1.387905170409561,1,0.0,86.57686432782171,0.7
11.166666666666666,0.21667188081756253,1.5416992367037199,1,0.0,86.57686432782171,0.7
11.170833333333333,0.22373601655915445,1.6953925779820604,0,0.0,86.57686432782171,0.7
