t,state,q,z,h_ref,release_cmd,apex_event,last_apex
7.604166666666555,compress,0.0338641327433393,0.010989191623671964,0.550000011920929,0.16,0,
7.6083333333332215,compress,0.03372861737388066,0.010988837742526472,0.550000011920929,0.16,0,
7.612499999999888,compress,0.03359362997483768,0.010988436904910965,0.550000011920929,0.16,0,
7.616666666666554,compress,0.033459214847745375,0.010989622208239066,0.550000011920929,0.16,0,
7.620833333333221,compress,0.03332533309331341,0.010988655163287425,0.550000011920929,0.16,0,
7.624999999999887,compress,0.03319194720602209,0.010988143706461019,0.550000011920929,0.16,0,
7.629166666666554,compress,0.033059132982605086,0.010989360370624176,0.550000011920929,0.16,0,
7.63333333333322,compress,0.032926862856534116,0.010988955637820857,0.550000011920929,0.16,0,
7.6374999999998865,compress,0.032795128879681994,0.010988802068845036,0.550000011920929,0.16,0,
7.641666666666553,release,0.032663863370345256,0.010989347759701472,0.550000011920929,0.16,0,
7.645833333333219,release,0.03285354387597011,0.010990660254182561,0.550000011920929,0.16,0,
7.649999999999886,release,0.03320310368505814,0.010986211266801436,0.550000011920929,0.16,0,
7.654166666666552,release,0.033631945789313,0.010988217466049808,0.550000011920929,0.16,0,
7.658333333333219,release,0.03409928879023473,0.010986369912476049,0.550000011920929,0.16,0,
7.662499999999885,release,0.034585122535510875,0.010987947962217384,0.550000011920929,0.16,0,
7.6666666666665515,release,0.03507913365371602,0.010987254387161133,0.550000011920929,0.16,0,
7.670833333333218,release,0.03557632582965122,0.01098869431678238,0.550000011920929,0.16,0,
7.674999999999884,release,0.036074063596125236,0.010988316287657111,0.550000011920929,0.16,0,
7.679166666666551,release,0.036571088914180566,0.010989297526546916,0.550000011920929,0.16,0,
7.683333333333217,release,0.03706678677822627,0.010988980801958776,0.550000011920929,0.16,0,
7.687499999999884,release,0.03756080330163314,0.010988390661570773,0.550000011920929,0.16,0,
7.69166666666655,release,0.038052982738752246,0.010988860022318069,0.550000011920929,0.16,0,
7.6958333333332165,release,0.03854325020748214,0.010989280079634423,0.550000011920929,0.16,0,
7.699999999999883,release,0.03903162336014239,0.01098996243437947,0.550000011920929,0.16,0,
7.704166666666549,release,0.03951804976113146,0.010989184815940125,0.550000011920929,0.16,0,
7.708333333333216,release,0.04000252728061642,0.010988484508242819,0.550000011920929,0.16,0,
7.712499999999882,release,0.040485049661396814,0.010989460074445687,0.550000011920929,0.16,0,
7.716666666666549,release,0.040965656861097835,0.010989202840988869,0.550000011920929,0.16,0,
7.720833333333215,release,0.04144433151178718,0.010988687620934034,0.550000011920929,0.16,0,
7.7249999999998815,release,0.041921022082526495,0.010988750750950028,0.550000011920929,0.16,0,
7.729166666666548,release,0.042395817549776914,0.010989529165821845,0.550000011920929,0.16,0,
7.733333333333214,release,0.04286877583693097,0.010989655003534339,0.550000011920929,0.16,0,
7.737499999999881,release,0.04333981929552489,0.01098841955194035,0.550000011920929,0.16,0,
7.741666666666547,release,0.043808935556970914,0.010989108627146638,0.550000011920929,0.16,0,
7.745833333333214,flight,0.04427622969215297,0.010989383358767991,0.550000011920929,0.16,0,
7.74999999999988,stance,0.04455622604485603,0.010991134984521308,0.550000011920929,0.16,0,
7.7541666666665465,stance,0.0447071913936305,0.01098978619106266,0.550000011920929,0.16,0,
7.758333333333213,stance,0.04479351191200978,0.01098913784027915,0.550000011920929,0.16,0,
7.762499999999879,stance,0.044847231139807146,0.01098816044438222,0.550000011920929,0.16,0,
7.766666666666546,stance,0.044884713397846256,0.010989450131575467,0.550000011920929,0.16,0,
7.770833333333212,stance,0.04491386254833873,0.01098863154932464,0.550000011920929,0.16,0,
7.774999999999879,stance,0.04493889383362177,0.010989808026090857,0.550000011920929,0.16,0,
7.779166666666545,stance,0.044961828889647684,0.010988960608939561,0.550000011920929,0.16,0,
7.7833333333332115,stance,0.04498361370917671,0.010988355553915106,0.550000011920929,0.16,0,
7.787499999999878,stance,0.045004780855663284,0.010989129257750991,0.550000011920929,0.16,0,
7.791666666666544,stance,0.04502565839331472,0.010989921285024604,0.550000011920929,0.16,0,
7.795833333333211,stance,0.04504631800891749,0.010989202420476199,0.550000011920929,0.16,0,
7.799999999999877,stance,0.04506681556215638,0.010988680443210334,0.550000011920929,0.16,0,
7.804166666666544,stance,0.0450871793276157,0.010989650617898038,0.550000011920929,0.16,0,
7.80833333333321,stance,0.045107487535484755,0.01098907697994183,0.550000011920929,0.16,0,
7.8124999999998765,stance,0.045127656776669384,0.010988222639798014,0.550000011920929,0.16,0,
7.816666666666543,stance,0.04514779871378555,0.010989727568027633,0.550000011920929,0.16,0,
7.820833333333209,stance,0.04516784382140107,0.010988619025657273,0.550000011920929,0.16,0,
7.824999999999876,stance,0.045187773708921096,0.010988618012431655,0.550000011920929,0.16,0,
7.829166666666542,stance,0.04520763405216629,0.01098973334502224,0.550000011920929,0.16,0,
7.833333333333209,stance,0.04522744076938636,0.010989221790101027,0.550000011920929,0.16,0,
7.837499999999875,stance,0.04524713167428363,0.010988447002221052,0.550000011920929,0.16,0,
7.8416666666665416,stance,0.04526673557669595,0.010989546253497087,0.550000011920929,0.16,0,
7.845833333333208,stance,0.04528629109000729,0.010989372327854288,0.550000011920929,0.16,0,
7.849999999999874,stance,0.045305770113715345,0.010988965141922453,0.550000011920929,0.16,0,
7.854166666666541,stance,0.04532508236574546,0.010989059065777943,0.550000011920929,0.16,0,
7.858333333333207,stance,0.045344347822739876,0.010989853807726347,0.550000011920929,0.16,0,
7.862499999999874,stance,0.04536361968601609,0.010989561605781337,0.550000011920929,0.16,0,
7.86666666666654,stance,0.04538277170441353,0.01098805675093041,0.550000011920929,0.16,0,
7.870833333333207,stance,0.04540182474930722,0.010988905463950614,0.550000011920929,0.16,0,
7.874999999999873,stance,0.04542086606292727,0.010989243323491875,0.550000011920929,0.16,0,
7.879166666666539,stance,0.04543979058917364,0.010988686264182843,0.550000011920929,0.16,0,
7.883333333333206,stance,0.04545862214205952,0.010989505356972212,0.550000011920929,0.16,0,
7.887499999999872,stance,0.04547744650578375,0.010989615750547225,0.550000011920929,0.16,0,
7.891666666666539,stance,0.045496152962437066,0.010988403975756938,0.550000011920929,0.16,0,
7.895833333333205,stance,0.04551474785066164,0.010989080121858594,0.550000011920929,0.16,0,
7.899999999999872,stance,0.0455333398127543,0.010989501295824962,0.550000011920929,0.16,0,
7.904166666666538,stance,0.045551808757268795,0.01098877820767845,0.550000011920929,0.16,0,
7.908333333333204,stance,0.045570187555369485,0.010989629124863842,0.550000011920929,0.16,0,
7.912499999999871,stance,0.045588561497907555,0.010989757520210202,0.550000011920929,0.16,0,
7.916666666666537,stance,0.04560682141978389,0.010988538223083414,0.550000011920929,0.16,0,
7.920833333333204,stance,0.045624971750175235,0.010989219067803972,0.550000011920929,0.16,0,
7.92499999999987,stance,0.04564311973685245,0.010989594971065475,0.550000011920929,0.16,0,
7.929166666666537,stance,0.04566115712081349,0.010988619074530442,0.550000011920929,0.16,0,
7.933333333333203,stance,0.045679112553624716,0.010988722135535233,0.550000011920929,0.16,0,
7.937499999999869,stance,0.045696927225837104,0.010989257520454229,0.550000011920929,0.16,0,
7.941666666666536,stance,0.045714719596549144,0.010990037721050346,0.550000011920929,0.16,0,
7.945833333333202,stance,0.0457325010320917,0.010989203502240778,0.550000011920929,0.16,0,
7.949999999999869,compress,0.045750060030524904,0.010988330329700676,0.550000011920929,0.16,0,
7.954166666666535,compress,0.04566751709115564,0.010989261820307988,0.550000011920929,0.16,0,
7.958333333333202,compress,0.04553514324814128,0.010988838951354093,0.550000011920929,0.16,0,
7.962499999999868,compress,0.04537809494711912,0.010989715374503557,0.550000011920929,0.16,0,
7.9666666666665344,compress,0.04520908189570556,0.01098917034200351,0.550000011920929,0.16,0,
7.970833333333201,compress,0.045034367357202384,0.010988359824497263,0.550000011920929,0.16,0,
7.974999999999867,compress,0.04485717018928227,0.010989451893836906,0.550000011920929,0.16,0,
7.979166666666534,compress,0.0446791249564177,0.010989349712390269,0.550000011920929,0.16,0,
7.9833333333332,compress,0.04450099758590791,0.010988895371758282,0.550000011920929,0.16,0,
7.987499999999867,compress,0.04432308838341078,0.01098901942038695,0.550000011920929,0.16,0,
7.991666666666533,compress,0.04414572632934775,0.010989776968966075,0.550000011920929,0.16,0,
7.9958333333331995,compress,0.04396905643497301,0.010989943274954518,0.550000011920929,0.16,0,
7.999999999999866,compress,0.04379301445869481,0.010988623329043639,0.550000011920929,0.16,0,
8.004166666666533,compress,0.04361763817156305,0.010988701261823124,0.550000011920929,0.16,0,
8.0083333333332,compress,0.04344296452409636,0.010989760629938108,0.550000011920929,0.16,0,
8.012499999999866,compress,0.04326901409701,0.010989212558316516,0.550000011920929,0.16,0,
8.016666666666532,compress,0.04309572039660154,0.010988369434758711,0.550000011920929,0.16,0,
8.020833333333199,compress,0.04292311722311361,0.010989465675582805,0.550000011920929,0.16,0,
8.024999999999865,compress,0.04275123472586009,0.010989269979599208,0.550000011920929,0.16,0,
8.029166666666532,compress,0.042580044108304384,0.010988819434677439,0.550000011920929,0.16,0,
8.033333333333198,compress,0.042409452435005504,0.010988889765676173,0.550000011920929,0.16,0,
8.037499999999865,compress,0.04223957694853474,0.010989674257762622,0.550000011920929,0.16,0,
8.041666666666531,compress,0.04207045821250089,0.010989781922945738,0.550000011920929,0.16,0,
8.045833333333198,compress,0.0419020054184309,0.01098850156511706,0.550000011920929,0.16,0,
8.049999999999864,compress,0.041734201416061094,0.010988541631069127,0.550000011920929,0.16,0,
8.05416666666653,compress,0.04156708147946801,0.010989602574678068,0.550000011920929,0.16,0,
8.058333333333197,compress,0.04140064566808959,0.01098941812952206,0.550000011920929,0.16,0,
8.062499999999863,compress,0.041234879794714255,0.010988956406900221,0.550000011920929,0.16,0,
8.06666666666653,compress,0.04106967632824834,0.01098900627356188,0.550000011920929,0.16,0,
8.070833333333196,compress,0.04090517132152157,0.010989739944796417,0.550000011920929,0.16,0,
8.074999999999863,compress,0.04074140442589801,0.010989833815123097,0.550000011920929,0.16,0,
8.079166666666529,compress,0.04057828490154196,0.010988521709781882,0.550000011920929,0.16,0,
8.083333333333195,compress,0.040415792062873136,0.010988525621278717,0.550000011920929,0.16,0,
8.087499999999862,compress,0.04025396405070724,0.010989581441905111,0.550000011920929,0.16,0,
8.091666666666528,compress,0.04009279805069345,0.01098937908817121,0.550000011920929,0.16,0,
8.095833333333195,compress,0.03993228115460389,0.010988896071155855,0.550000011920929,0.16,0,
8.099999999999861,compress,0.03977230606710951,0.01098893146234638,0.550000011920929,0.16,0,
8.104166666666528,compress,0.0396130089838464,0.010989661617163794,0.550000011920929,0.16,0,
8.108333333333194,compress,0.03945442791834295,0.01098973788897974,0.550000011920929,0.16,0,
8.11249999999986,compress,0.039296456764780906,0.010988377573554798,0.550000011920929,0.16,0,
8.116666666666527,compress,0.039139095251914474,0.010989011539689411,0.550000011920929,0.16,0,
8.120833333333193,compress,0.03898243068961769,0.010989247170995156,0.550000011920929,0.16,0,
8.12499999999986,compress,0.038826366851128474,0.010988538478233285,0.550000011920929,0.16,0,
8.129166666666526,compress,0.03867090752742148,0.010989320128642564,0.550000011920929,0.16,0,
8.133333333333193,compress,0.0385161231850827,0.010989673710469633,0.550000011920929,0.16,0,
8.137499999999859,compress,0.038361926997653034,0.010988613786940368,0.550000011920929,0.16,0,
8.141666666666525,compress,0.038208323405066254,0.010988452483263439,0.550000011920929,0.16,0,
8.145833333333192,compress,0.038055364784165484,0.010989575979995916,0.550000011920929,0.16,0,
8.149999999999858,compress,0.037903042107558675,0.01098922971156967,0.550000011920929,0.16,0,
8.154166666666525,compress,0.037751328024138005,0.010988843722144124,0.550000011920929,0.16,0,
8.158333333333191,compress,0.037600153111831784,0.010988774326853403,0.550000011920929,0.16,0,
8.162499999999858,compress,0.037449602647569157,0.01098957861312536,0.550000011920929,0.16,0,
8.166666666666524,compress,0.037299714035637595,0.010989531899473506,0.550000011920929,0.16,0,
8.17083333333319,compress,0.03715040718175333,0.01098859539525716,0.550000011920929,0.16,0,
8.174999999999857,compress,0.03700168370647999,0.010989472342778106,0.550000011920929,0.16,0,
8.179166666666523,compress,0.036853605605807485,0.01098932764519426,0.550000011920929,0.16,0,
8.18333333333319,compress,0.036706114525922914,0.01098848655491513,0.550000011920929,0.16,0,
8.187499999999856,compress,0.03655918515967942,0.010989328467401457,0.550000011920929,0.16,0,
8.191666666666523,compress,0.03641289037925698,0.010989253246951549,0.550000011920929,0.16,0,
8.195833333333189,compress,0.03626717027464628,0.010988359645976796,0.550000011920929,0.16,0,
8.199999999999855,compress,0.03612200604723643,0.010989227162359705,0.550000011920929,0.16,0,
8.204166666666522,compress,0.0359774582580997,0.010989450181431399,0.550000011920929,0.16,0,
8.208333333333188,compress,0.035833486038531676,0.010988882256876609,0.550000011920929,0.16,0,
8.212499999999855,compress,0.03569005273235321,0.010989117676649725,0.550000011920929,0.16,0,
8.216666666666521,compress,0.035547177444205554,0.010989925082485905,0.550000011920929,0.16,0,
8.220833333333188,compress,0.03540490890224332,0.01098940683410333,0.550000011920929,0.16,0,
8.224999999999854,compress,0.03526321676306746,0.010988255458798625,0.550000011920929,0.16,0,
8.22916666666652,compress,0.03512209056329574,0.01098943126830555,0.550000011920929,0.16,0,
8.233333333333187,compress,0.03498152978342959,0.010988988789579438,0.550000011920929,0.16,0,
8.237499999999853,compress,0.03484153434130884,0.010988782556382469,0.550000011920929,0.16,0,
8.24166666666652,compress,0.03470204130314245,0.010989356941693937,0.550000011920929,0.16,0,
8.245833333333186,compress,0.03456314417942496,0.010989803106135815,0.550000011920929,0.16,0,
8.249999999999853,compress,0.034424821292563794,0.010988645027730306,0.550000011920929,0.16,0,
8.254166666666519,compress,0.03428700034055316,0.010988807622976705,0.550000011920929,0.16,0,
8.258333333333185,compress,0.03414977616447907,0.010989060972755666,0.550000011920929,0.16,0,
8.262499999999852,compress,0.03401310175896138,0.010988281350433657,0.550000011920929,0.16,0,
8.266666666666518,compress,0.033876975362931654,0.010989194960477752,0.550000011920929,0.16,0,
8.270833333333185,compress,0.033741408445507444,0.010988840718404244,0.550000011920929,0.16,0,
8.274999999999851,compress,0.03360636972868627,0.010988439835673602,0.550000011920929,0.16,0,
8.279166666666518,compress,0.03347190344206159,0.010989625103439052,0.550000011920929,0.16,0,
8.283333333333184,compress,0.033337970756774846,0.010988658011961675,0.550000011920929,0.16,0,
8.28749999999985,compress,0.033204534148767735,0.010988146405617754,0.550000011920929,0.16,0,
8.291666666666517,compress,0.033071669371868735,0.010989363066426281,0.550000011920929,0.16,0,
8.295833333333183,compress,0.032939369769318404,0.010988994691261618,0.550000011920929,0.16,0,
8.29999999999985,compress,0.03280759555717023,0.010988823595164654,0.550000011920929,0.16,0,
8.304166666666516,release,0.03267628362906212,0.010989370809085384,0.550000011920929,0.16,0,
8.308333333333183,release,0.03286591613890634,0.010990692723622615,0.550000011920929,0.16,0,
8.312499999999849,release,0.033215427211920896,0.010986234383259469,0.550000011920929,0.16,0,
8.316666666666515,release,0.03364414078321352,0.010987486052749384,0.550000011920929,0.16,0,
8.320833333333182,release,0.03411154154614072,0.01098673604459993,0.550000011920929,0.16,0,
8.324999999999848,release,0.03459734426740896,0.010987873360951953,0.550000011920929,0.16,0,
8.329166666666515,release,0.035091361705506016,0.010988048404119183,0.550000011920929,0.16,0,
8.333333333333181,release,0.03558844764972571,0.010988703606529076,0.550000011920929,0.16,0,
8.337499999999848,release,0.036086108849848406,0.010989141082324145,0.550000011920929,0.16,0,
8.341666666666514,release,0.03658309344465218,0.010989412606278845,0.550000011920929,0.16,0,
8.34583333333318,release,0.03707873891766489,0.010988984789533019,0.550000011920929,0.16,0,
8.349999999999847,release,0.037572711773144356,0.010989066576112287,0.550000011920929,0.16,0,
8.354166666666513,release,0.038064857078510345,0.0109892077096021,0.550000011920929,0.16,0,
8.35833333333318,release,0.03855513044268961,0.010989603175859348,0.550000011920929,0.16,0,
8.362499999999846,release,0.039043458435976876,0.010989110213556282,0.550000011920929,0.16,0,
8.366666666666513,release,0.03952984401257601,0.01098920583555298,0.550000011920929,0.16,0,
8.370833333333179,release,0.04001426665793897,0.010989339972017668,0.550000011920929,0.16,0,
8.374999999999845,release,0.0404967820452284,0.01098974452321762,0.550000011920929,0.16,0,
8.379166666666512,release,0.04097734121275257,0.010988885470002104,0.550000011920929,0.16,0,
8.383333333333178,release,0.04145592915106445,0.010988535666724107,0.550000011920929,0.16,0,
8.387499999999845,release,0.04193262886882264,0.010989754280995636,0.550000011920929,0.16,0,
8.391666666666511,release,0.04240742912958218,0.010989046839387038,0.550000011920929,0.16,0,
8.395833333333178,release,0.042880315471732405,0.010988424868226269,0.550000011920929,0.16,0,
8.399999999999844,release,0.04335128573473084,0.010989422868564793,0.550000011920929,0.16,0,
8.40416666666651,release,0.043820390177208235,0.010989244350526239,0.550000011920929,0.16,0,
8.408333333333177,flight,0.044287607028811266,0.010988764179340593,0.550000011920929,0.16,1,
8.412499999999843,stance,0.04456703034127071,0.010990259245552537,0.550000011920929,0.16,0,
8.41666666666651,stance,0.044717701138248606,0.010989434518768687,0.550000011920929,0.16,0,
8.420833333333176,stance,0.04480384015190574,0.01098996441692177,0.550000011920929,0.16,0,
8.424999999999843,stance,0.04485756374760918,0.010988723562178263,0.550000011920929,0.16,0,
8.429166666666509,stance,0.04489496983918502,0.010989933754370134,0.550000011920929,0.16,0,
8.433333333333175,stance,0.04492416001540376,0.01098899679895375,0.550000011920929,0.16,0,
8.437499999999842,stance,0.044949157583562105,0.010988550308954657,0.550000011920929,0.16,0,
8.441666666666508,stance,0.04497199471556668,0.010989438745730955,0.550000011920929,0.16,0,
8.445833333333175,stance,0.04499376171193658,0.010989438735337049,0.550000011920929,0.16,0,
8.449999999999841,stance,0.04501492155742278,0.01098880406444461,0.550000011920929,0.16,0,
8.454166666666508,stance,0.045035652121426996,0.010989026918082019,0.550000011920929,0.16,0,
8.458333333333174,stance,0.045056199517573996,0.010989748100374279,0.550000011920929,0.16,0,
8.46249999999984,stance,0.045076686026224035,0.01099000014249681,0.550000011920929,0.16,0,
8.466666666666507,stance,0.04509702294810464,0.010988621044514636,0.550000011920929,0.16,0,
8.470833333333173,stance,0.04511724778021686,0.010988743262698582,0.550000011920929,0.16,0,
8.47499999999984,stance,0.04513739125767044,0.010989789224515184,0.550000011920929,0.16,0,
8.479166666666506,stance,0.04515748244691319,0.010989305952015443,0.550000011920929,0.16,0,
8.483333333333173,stance,0.04517745182305325,0.010988461330818489,0.550000011920929,0.16,0,
8.487499999999839,stance,0.045197335041311466,0.010989589553475244,0.550000011920929,0.16,0,
8.491666666666505,stance,0.045217167984900344,0.01098940227013175,0.550000011920929,0.16,0,
8.495833333333172,stance,0.04523692501176932,0.010989014335239857,0.550000011920929,0.16,0,
8.499999999999838,stance,0.04525651076240677,0.010989094809865683,0.550000011920929,0.16,0,
8.504166666666505,stance,0.04527605012013138,0.010989887363219025,0.550000011920929,0.16,0,
8.508333333333171,stance,0.04529559508282873,0.01098958527420722,0.550000011920929,0.16,0,
8.512499999999838,stance,0.04531502000231287,0.010988084575802887,0.550000011920929,0.16,0,
8.516666666666504,stance,0.04533434467900306,0.010988927947721213,0.550000011920929,0.16,0,
8.52083333333317,stance,0.04535365668947099,0.01098926277861932,0.550000011920929,0.16,0,
8.524999999999837,stance,0.04537285077887966,0.010988700666896318,0.550000011920929,0.16,0,
8.529166666666503,stance,0.04539195077955818,0.01098951858908358,0.550000011920929,0.16,0,
8.53333333333317,stance,0.045411042576254904,0.010989627268050653,0.550000011920929,0.16,0,
8.537499999999836,stance,0.04543001549297447,0.010988412471173367,0.550000011920929,0.16,0,
8.541666666666503,stance,0.045448875825466445,0.01098908790810218,0.550000011920929,0.16,0,
8.545833333333169,stance,0.045467732101836945,0.01098950618825248,0.550000011920929,0.16,0,
8.549999999999836,stance,0.04548646437075667,0.010988782378987575,0.550000011920929,0.16,0,
8.554166666666502,stance,0.04550510541985261,0.010989632162337306,0.550000011920929,0.16,0,
8.558333333333168,stance,0.04552374054908071,0.010989758960760142,0.550000011920929,0.16,0,
8.562499999999835,stance,0.04554226064452956,0.010988537994985753,0.550000011920929,0.16,0,
8.566666666666501,stance,0.045560670160129324,0.010989218069887468,0.550000011920929,0.16,0,
8.570833333333168,stance,0.04557907626148086,0.010989593119046997,0.550000011920929,0.16,0,
8.574999999999834,stance,0.045597370721938334,0.010988616021521468,0.550000011920929,0.16,0,
8.5791666666665,stance,0.04561558214296508,0.010988718304316296,0.550000011920929,0.16,0,
8.583333333333167,stance,0.04563365177490399,0.010989253566204563,0.550000011920929,0.16,0,
8.587499999999833,stance,0.04565169810630572,0.010990033465490509,0.550000011920929,0.16,0,
8.5916666666665,stance,0.04566972945163731,0.010989452735388512,0.550000011920929,0.16,0,
8.595833333333166,stance,0.04568760817218835,0.01098854011627898,0.550000011920929,0.16,0,
8.599999999999833,stance,0.04570546339844299,0.01098977668638537,0.550000011920929,0.16,0,
8.604166666666499,stance,0.04572327841930717,0.010988886772137873,0.550000011920929,0.16,0,
8.608333333333166,stance,0.04574098363903283,0.010988359111649235,0.550000011920929,0.16,0,
8.612499999999832,compress,0.045758595192223424,0.010989108393724035,0.550000011920929,0.16,0,
8.616666666666498,compress,0.0456761031037007,0.010989629610419209,0.550000011920929,0.16,0,
8.620833333333165,compress,0.04554374097452417,0.01098974395785951,0.550000011920929,0.16,0,
8.624999999999831,compress,0.04538671542372158,0.010989096280973994,0.550000011920929,0.16,0,
8.629166666666498,compress,0.04521766170757758,0.010988599363528643,0.550000011920929,0.16,0,
8.633333333333164,compress,0.04504292455910258,0.01098939260254095,0.550000011920929,0.16,0,
8.63749999999983,compress,0.0448657632206839,0.010989823459970589,0.550000011920929,0.16,0,
8.641666666666497,compress,0.04468768552997056,0.010988880857290034,0.550000011920929,0.16,0,
8.645833333333163,compress,0.04450950115977685,0.010988809547727718,0.550000011920929,0.16,0,
8.64999999999983,compress,0.04433164930386882,0.010989963005151392,0.550000011920929,0.16,0,
8.654166666666496,compress,0.04415432852693712,0.01098927584422298,0.550000011920929,0.16,0,
8.658333333333163,compress,0.043977589384259046,0.010988580038606772,0.550000011920929,0.16,0,
8.66249999999983,compress,0.04380149440420031,0.01098960264685446,0.550000011920929,0.16,0,
8.666666666666496,compress,0.043626112497415784,0.010989437796571482,0.550000011920929,0.16,0,
8.670833333333162,compress,0.04345142058820494,0.010988930577115369,0.550000011920929,0.16,0,
8.674999999999828,compress,0.0432773378928894,0.010989030386992912,0.550000011920929,0.16,0,
8.679166666666495,compress,0.04310397975604052,0.01098979926758327,0.550000011920929,0.16,0,
8.683333333333161,compress,0.04293139323119371,0.010989931317458094,0.550000011920929,0.16,0,
8.687499999999828,compress,0.042759467215178384,0.010988592126326897,0.550000011920929,0.16,0,
8.691666666666494,compress,0.04258821477776371,0.010988660215456055,0.550000011920929,0.16,0,
8.69583333333316,compress,0.04241766197894025,0.01098971284033474,0.550000011920929,0.16,0,
8.699999999999827,compress,0.042247820733734495,0.010989145747459978,0.550000011920929,0.16,0,
8.704166666666493,compress,0.04207863910514886,0.010988323189943049,0.550000011920929,0.16,0,
8.70833333333316,compress,0.041910128000916966,0.010989421182217058,0.550000011920929,0.16,0,
8.712499999999826,compress,0.041742315472444703,0.01098919745286076,0.550000011920929,0.16,0,
8.716666666666493,compress,0.04157517691004171,0.010988747881668828,0.550000011920929,0.16,0,
8.72083333333316,compress,0.041408624292853954,0.010988798368191208,0.550000011920929,0.16,0,
8.724999999999826,compress,0.04124276972676449,0.01098958837273389,0.550000011920929,0.16,0,
8.729166666666492,compress,0.04107765297083191,0.01098967729319268,0.550000011920929,0.16,0,
8.733333333333158,compress,0.04091318632562874,0.010988398150540205,0.550000011920929,0.16,0,
8.737499999999825,compress,0.040749350820530626,0.01098842910101913,0.550000011920929,0.16,0,
8.741666666666491,compress,0.040586185753454976,0.010989490434097316,0.550000011920929,0.16,0,
8.745833333333158,compress,0.04042368755740576,0.010989299417559956,0.550000011920929,0.16,0,
8.749999999999824,compress,0.040261843295877786,0.010988830678394122,0.550000011920929,0.16,0,
8.75416666666649,compress,0.04010054593170979,0.010988875694988251,0.550000011920929,0.16,0,
8.758333333333157,compress,0.039939932170374615,0.010989614318889838,0.550000011920929,0.16,0,
8.762499999999823,compress,0.039780039619119106,0.010989700723804115,0.550000011920929,0.16,0,
8.76666666666649,compress,0.03962074538128082,0.010988319216231437,0.550000011920929,0.16,0,
8.770833333333156,compress,0.03946207286151793,0.01098894403881824,0.550000011920929,0.16,0,
8.774999999999823,compress,0.03930410854687076,0.010989223344973766,0.550000011920929,0.16,0,
8.77916666666649,compress,0.03914675118052429,0.010988496020787426,0.550000011920929,0.16,0,
8.783333333333156,compress,0.038990005667454045,0.010989295212044396,0.550000011920929,0.16,0,
8.787499999999822,compress,0.0388339400689778,0.010989645989821986,0.550000011920929,0.16,0,
8.791666666666488,compress,0.03867846855209426,0.010988608849764462,0.550000011920929,0.16,0,
8.795833333333155,compress,0.03852359447783791,0.01098844768232652,0.550000011920929,0.16,0,
8.799999999999821,compress,0.03836937059924946,0.010989577262766713,0.550000011920929,0.16,0,
8.804166666666488,compress,0.038215768107856034,0.010989195371371878,0.550000011920929,0.16,0,
8.808333333333154,compress,0.038062789460741736,0.01098883528745139,0.550000011920929,0.16,0,
8.81249999999982,compress,0.037910350354775545,0.010988769419708522,0.550000011920929,0.16,0,
8.816666666666487,compress,0.03775854870172041,0.010989579866007128,0.550000011920929,0.16,0,
8.820833333333153,compress,0.037607417042470004,0.010989534177784003,0.550000011920929,0.16,0,
8.82499999999982,compress,0.03745687375684776,0.010988602260906317,0.550000011920929,0.16,0,
8.829166666666486,compress,0.037306919425307346,0.010989482163552331,0.550000011920929,0.16,0,
8.833333333333153,compress,0.03715761600944006,0.010989341969145744,0.550000011920929,0.16,0,
8.83749999999982,compress,0.037008886254664745,0.010988469934875834,0.550000011920929,0.16,0,
8.841666666666486,compress,0.036860731294989256,0.010989306092140766,0.550000011920929,0.16,0,
8.845833333333152,compress,0.03671321336645279,0.010989573381917238,0.550000011920929,0.16,0,
8.849999999999818,compress,0.036566283925373116,0.010988961645624544,0.550000011920929,0.16,0,
8.854166666666485,compress,0.036419907894547056,0.010989211655762438,0.550000011920929,0.16,0,
8.858333333333151,compress,0.0362740992798864,0.010990006172849575,0.550000011920929,0.16,0,
8.862499999999818,compress,0.03612892168247413,0.010988866300814169,0.550000011920929,0.16,0,
8.866666666666484,compress,0.03598428706823022,0.01098746872290091,0.550000011920929,0.16,0,
8.87083333333315,compress,0.035840309003939544,0.010989105359777467,0.550000011920929,0.16,0,
8.874999999999817,compress,0.035696899303028315,0.010988160018160838,0.550000011920929,0.16,0,
8.879166666666483,compress,0.03555403724916095,0.01098910930822152,0.550000011920929,0.16,0,
8.88333333333315,compress,0.03541177129139517,0.010989203813838506,0.550000011920929,0.16,0,
8.887499999999816,compress,0.03527007470813866,0.010988770710811023,0.550000011920929,0.16,0,
8.891666666666483,compress,0.0351289064320197,0.010988987513797647,0.550000011920929,0.16,0,
8.89583333333315,compress,0.03498829207570471,0.010989830826454716,0.550000011920929,0.16,0,
8.899999999999816,compress,0.034848269072472696,0.010989258596210534,0.550000011920929,0.16,0,
8.904166666666482,compress,0.03470881395151879,0.01098816198220435,0.550000011920929,0.16,0,
8.908333333333148,compress,0.03456991419856651,0.01098930584427631,0.550000011920929,0.16,0,
8.912499999999815,compress,0.034431571001043715,0.010988890856496758,0.550000011920929,0.16,0,
8.916666666666481,compress,0.0342937797690096,0.010988654973105395,0.550000011920929,0.16,0,
8.920833333333148,compress,0.034156485395572055,0.010989243566129328,0.550000011920929,0.16,0,
8.924999999999814,compress,0.03401977776514692,0.010989699457603726,0.550000011920929,0.16,0,
