t,state,z,zdot,release_cmd,apex_event,last_apex,h_ref
7.708333333333216,compress,0.06105396358077284,-0.001983135954238102,0.24,0,0.06127055227660622,0.65
7.712499999999882,compress,0.06104439050028327,-0.002297539317497932,0.24,0,0.06127055227660622,0.65
7.716666666666549,compress,0.06103370482419923,-0.00256456226016933,0.24,0,0.06127055227660622,0.65
7.720833333333215,compress,0.06102182244303476,-0.00285177147947336,0.24,0,0.06127055227660622,0.65
7.7249999999998815,compress,0.061008651102499915,-0.0031611217283617765,0.24,0,0.06127055227660622,0.65
7.729166666666548,compress,0.06099409971479761,-0.0034923330485518017,0.24,0,0.06127055227660622,0.65
7.733333333333214,compress,0.06100014465312692,0.001450785199033404,0.24,0,0.06127055227660622,0.65
7.737499999999881,compress,0.061013746341129015,0.003264405120501933,0.24,0,0.06127055227660622,0.65
7.741666666666547,compress,0.06102603106821782,0.0029483345013132656,0.24,0,0.06127055227660622,0.65
7.745833333333214,compress,0.06103712057897209,0.002661482581024853,0.24,0,0.06127055227660622,0.65
7.74999999999988,compress,0.06104710575195438,0.00239644151574811,0.24,0,0.06127055227660622,0.65
7.7541666666665465,compress,0.06105606016264286,0.002149058565234993,0.24,0,0.06127055227660622,0.65
7.758333333333213,compress,0.061064046775152224,0.0019167870022467337,0.24,0,0.06127055227660622,0.65
7.762499999999879,compress,0.061071121132072595,0.0016978456608895964,0.24,0,0.06127055227660622,0.65
7.766666666666546,compress,0.06107733204744833,0.0014906196901757485,0.24,0,0.06127055227660622,0.65
7.770833333333212,compress,0.06108272213191063,0.0012936202709513886,0.24,0,0.06127055227660622,0.65
7.774999999999879,compress,0.061087328146030316,0.0011054433887248208,0.24,0,0.06127055227660622,0.65
7.779166666666545,compress,0.06109118119291698,0.0009247312528000637,0.24,0,0.06127055227660622,0.65
7.7833333333332115,compress,0.06109430709260595,0.0007502159253531399,0.24,0,0.06127055227660622,0.65
7.787499999999878,compress,0.06109672661600626,0.0005806856160739532,0.24,0,0.06127055227660622,0.65
7.791666666666544,compress,0.06109845539284694,0.0004149064417640208,0.24,0,0.06127055227660622,0.65
7.795833333333211,compress,0.061099504132044374,0.0002516974073853845,0.24,0,0.06127055227660622,0.65
7.799999999999877,compress,0.061099878693068745,8.989464584906875e-05,0.24,0,0.06127055227660622,0.65
7.804166666666544,compress,0.061099580123452485,-7.165670790251072e-05,0.24,0,0.06127055227660622,0.65
7.80833333333321,compress,0.06109860466324522,-0.00023411044974287754,0.24,0,0.06127055227660622,0.65
7.8124999999998765,compress,0.06109694371547621,-0.0003986274645640872,0.24,0,0.06127055227660622,0.65
7.816666666666543,compress,0.06109458378095823,-0.0005663842843143113,0.24,0,0.06127055227660622,0.65
7.820833333333209,compress,0.06109150635760381,-0.0007385816050597682,0.24,0,0.06127055227660622,0.65
7.824999999999876,compress,0.06108768780399989,-0.0009164528649415332,0.24,0,0.06127055227660622,0.65
7.829166666666542,compress,0.06108309916632823,-0.0011012730411976215,0.24,0,0.06127055227660622,0.65
7.833333333333209,compress,0.06107770596744848,-0.0012943677311407428,0.24,0,0.06127055227660622,0.65
7.837499999999875,compress,0.061071467956633,-0.001497122595714849,0.24,0,0.06127055227660622,0.65
7.8416666666665416,compress,0.061064338818246196,-0.001710993212833141,0.24,0,0.06127055227660622,0.65
7.845833333333208,compress,0.061056265837319254,-0.0019375154224665694,0.24,0,0.06127055227660622,0.65
7.849999999999874,compress,0.061047189519720796,-0.002178316223630593,0.24,0,0.06127055227660622,0.65
7.854166666666541,compress,0.061037043164312195,-0.0024351252980637783,0.24,0,0.06127055227660622,0.65
7.858333333333207,compress,0.061025752384158055,-0.0027097872369936313,0.24,0,0.06127055227660622,0.65
7.862499999999874,compress,0.06101323457352072,-0.0030042745529612544,0.24,0,0.06127055227660622,0.65
7.86666666666654,compress,0.06099939831704229,-0.003320701554822801,0.24,0,0.06127055227660622,0.65
7.870833333333207,compress,0.06100694121603648,0.001810295758605092,0.24,0,0.06127055227660622,0.65
7.874999999999873,compress,0.061018771505204794,0.002839269400395146,0.24,0,0.06127055227660622,0.65
7.879166666666539,compress,0.06102938197837325,0.0025465135604295502,0.24,0,0.06127055227660622,0.65
7.883333333333206,compress,0.061038871895167816,0.0022775800306963565,0.24,0,0.06127055227660622,0.65
7.887499999999872,compress,0.06104731941629961,0.0020274050716308917,0.24,0,0.06127055227660622,0.65
7.891666666666539,compress,0.06105478681143018,0.0017921748313365835,0.24,0,0.06127055227660622,0.65
7.895833333333205,compress,0.061061327706879574,0.0015698149078548634,0.24,0,0.06127055227660622,0.65
7.899999999999872,compress,0.0610669882059391,0.0013585197742865193,0.24,0,0.06127055227660622,0.65
7.904166666666538,compress,0.06107180784411669,0.0011567131626223429,0.24,0,0.06127055227660622,0.65
7.908333333333204,compress,0.0610758201985479,0.0009629650634907991,0.24,0,0.06127055227660622,0.65
7.912499999999871,compress,0.06107905291816872,0.0007758527089961817,0.24,0,0.06127055227660622,0.65
7.916666666666537,compress,0.0610815280031318,0.0005940203911397463,0.24,0,0.06127055227660622,0.65
7.920833333333204,compress,0.06108326196169182,0.00041615005440482494,0.24,0,0.06127055227660622,0.65
7.92499999999987,compress,0.061084265925982394,0.00024095142973751954,0.24,0,0.06127055227660622,0.65
7.929166666666537,compress,0.06108454572875387,6.715266515294749e-05,0.24,0,0.06127055227660622,0.65
7.933333333333203,compress,0.061084102302170776,-0.00010642237994197556,0.24,0,0.06127055227660622,0.65
7.937499999999869,compress,0.061082930272678616,-0.00028128707811843345,0.24,0,0.06127055227660622,0.65
7.941666666666536,compress,0.06108102001190555,-0.0004584625855346275,0.24,0,0.06127055227660622,0.65
7.945833333333202,compress,0.061078356180279535,-0.0006393195902438739,0.24,0,0.06127055227660622,0.65
7.949999999999869,compress,0.06107491795826938,-0.0008251732824364547,0.24,0,0.06127055227660622,0.65
7.954166666666535,compress,0.06107067889466576,-0.0010173752648690582,0.24,0,0.06127055227660622,0.65
7.958333333333202,compress,0.06106560671446115,-0.001217323249106901,0.24,0,0.06127055227660622,0.65
7.962499999999868,compress,0.061059662968543864,-0.0014264990201483876,0.24,0,0.06127055227660622,0.65
7.9666666666665344,compress,0.06105280328725504,-0.0016463235093179054,0.24,0,0.06127055227660622,0.65
7.970833333333201,compress,0.061044976058316144,-0.0018785349453360675,0.24,0,0.06127055227660622,0.65
7.974999999999867,compress,0.06103612286429056,-0.0021247665661397186,0.24,0,0.06127055227660622,0.65
7.979166666666534,release,0.06102617768648305,-0.0023868426738023335,0.24,0,0.06127055227660622,0.65
7.9833333333332,release,0.061013142555998795,-0.0031284313162224173,0.24,0,0.06127055227660622,0.65
7.987499999999867,release,0.061001364150438636,-0.002826817334438715,0.24,0,0.06127055227660622,0.65
7.991666666666533,release,0.06101468855812329,0.0031978578443160807,0.24,0,0.06127055227660622,0.65
7.9958333333331995,release,0.06102764660384008,0.003109930972030883,0.24,0,0.06127055227660622,0.65
7.999999999999866,release,0.06104010324650122,0.002989594238672906,0.24,0,0.06127055227660622,0.65
8.004166666666533,release,0.06105177767459344,0.002801862742131983,0.24,0,0.06127055227660622,0.65
8.0083333333332,release,0.06106255146483019,0.0025857096568194238,0.24,0,0.06127055227660622,0.65
8.012499999999866,release,0.061072384508287385,0.0023599304297277704,0.24,0,0.06127055227660622,0.65
8.016666666666532,release,0.061081284630949216,0.0021360294388389767,0.24,0,0.06127055227660622,0.65
8.020833333333199,release,0.06108929192662388,0.0019217509619189402,0.24,0,0.06127055227660622,0.65
8.024999999999865,release,0.06109654239207882,0.001740111709184887,0.24,0,0.06127055227660622,0.65
8.029166666666532,release,0.06110296168995091,0.0015406314893032305,0.24,0,0.06127055227660622,0.65
8.033333333333198,release,0.061108596439984654,0.0013523400080978215,0.24,0,0.06127055227660622,0.65
8.037499999999865,release,0.06111348809433766,0.0011739970447220763,0.24,0,0.06127055227660622,0.65
8.041666666666531,release,0.061117675037099695,0.001004866262888239,0.24,0,0.06127055227660622,0.65
8.045833333333198,release,0.06112119160607431,0.0008439765539065072,0.24,0,0.06127055227660622,0.65
8.049999999999864,release,0.06112406670030186,0.0006900226146127134,0.24,0,0.06127055227660622,0.65
8.05416666666653,release,0.06112632623622005,0.0005422886203648031,0.24,0,0.06127055227660622,0.65
8.058333333333197,release,0.061127991768319095,0.0003997277037701974,0.24,0,0.06127055227660622,0.65
8.062499999999863,release,0.061129080574403034,0.00026131346014616336,0.24,0,0.06127055227660622,0.65
8.06666666666653,release,0.061129605719687306,0.0001260348682252596,0.24,0,0.06127055227660622,0.65
8.070833333333196,release,0.061129576119711655,-7.103994155467641e-06,0.24,0,0.06127055227660622,0.65
8.074999999999863,release,0.061128996587630206,-0.00013908769954749933,0.24,0,0.06127055227660622,0.65
8.079166666666529,release,0.061127988888124325,-0.0002418478814116068,0.24,0,0.06127055227660622,0.65
8.083333333333195,release,0.06112642072468487,-0.00037635922546930267,0.24,0,0.06127055227660622,0.65
8.087499999999862,release,0.06112428830724661,-0.0005117801851824977,0.24,0,0.06127055227660622,0.65
8.091666666666528,release,0.061121579563281556,-0.0006500985516126948,0.24,0,0.06127055227660622,0.65
8.095833333333195,release,0.06111827879559927,-0.0007921842437480509,0.24,0,0.06127055227660622,0.65
8.099999999999861,release,0.06111436610246661,-0.0009390463518388487,0.24,0,0.06127055227660622,0.65
8.104166666666528,release,0.061109817105883715,-0.0010917591798944026,0.24,0,0.06127055227660622,0.65
8.108333333333194,release,0.06110460275776833,-0.0012514435476925698,0.24,0,0.06127055227660622,0.65
8.11249999999986,release,0.06109868911522692,-0.0014192742099369063,0.24,0,0.06127055227660622,0.65
8.116666666666527,release,0.061092037085324305,-0.0015964871766284902,0.24,0,0.06127055227660622,0.65
8.120833333333193,flight,0.061084602135847245,-0.0017843878744937952,0.24,1,0.06127055227660622,0.65
8.12499999999986,stance,0.06107361824858267,-0.0026361329434977585,0.24,0,0.06107361824858267,0.65
8.129166666666526,stance,0.06106092153058636,-0.003047212319116005,0.24,0,0.06107361824858267,0.65
8.133333333333193,stance,0.06104707382410491,-0.003323449555547829,0.24,0,0.06107361824858267,0.65
8.137499999999859,stance,0.061032292912908126,-0.0035474186872272717,0.24,0,0.06107361824858267,0.65
8.141666666666525,stance,0.06101795208794337,-0.003441797991541068,0.24,0,0.06107361824858267,0.65
8.145833333333192,stance,0.06099874453111316,-0.004609813639250462,0.24,0,0.06107361824858267,0.65
8.149999999999858,stance,0.060988996027581545,-0.0023396408475872543,0.24,0,0.06107361824858267,0.65
8.154166666666525,stance,0.06100789149244486,0.004534911567195148,0.24,0,0.06107361824858267,0.65
8.158333333333191,stance,0.06102323468679318,0.0036823666435981187,0.24,0,0.06107361824858267,0.65
8.162499999999858,stance,0.06103858779085648,0.003684744975192042,0.24,0,0.06107361824858267,0.65
8.166666666666524,stance,0.0610520941625123,0.003241529197397043,0.24,0,0.06107361824858267,0.65
8.17083333333319,stance,0.061064502485095956,0.0029779974200761505,0.24,0,0.06107361824858267,0.65
8.174999999999857,stance,0.06107583795429952,0.002720512608856439,0.24,0,0.06107361824858267,0.65
8.179166666666523,stance,0.06108617250264211,0.002480291602221435,0.24,0,0.06107361824858267,0.65
8.18333333333319,stance,0.061095580953388094,0.0022580281790363504,0.24,0,0.06107361824858267,0.65
8.187499999999856,stance,0.06110413136004494,0.0020520975976416403,0.24,0,0.06107361824858267,0.65
8.191666666666523,stance,0.06111188551646012,0.0018609975396442976,0.24,0,0.06107361824858267,0.65
8.195833333333189,stance,0.06111888221472603,0.0016792075838180653,0.24,0,0.06107361824858267,0.65
8.199999999999855,stance,0.06112520679624442,0.0015178995644138313,0.24,0,0.06107361824858267,0.65
8.204166666666522,stance,0.06113088812021804,0.0013635177536682128,0.24,0,0.06107361824858267,0.65
8.208333333333188,stance,0.06113596674340059,0.0012188695638134725,0.24,0,0.06107361824858267,0.65
8.212499999999855,stance,0.06114047905514794,0.0010829548193635533,0.24,0,0.06107361824858267,0.65
8.216666666666521,stance,0.06114445742795504,0.0009548094737035495,0.24,0,0.06107361824858267,0.65
8.220833333333188,stance,0.06114793040552766,0.0008335146174293998,0.24,0,0.06107361824858267,0.65
8.224999999999854,stance,0.06115092288884718,0.0007181959966846702,0.24,0,0.06107361824858267,0.65
8.22916666666652,stance,0.061153456305217416,0.0006080199288572424,0.24,0,0.06107361824858267,0.65
8.233333333333187,stance,0.061155548757289034,0.000502188497188874,0.24,0,0.06107361824858267,0.65
8.237499999999853,stance,0.06115721536273765,0.00039998530766834767,0.24,0,0.06107361824858267,0.65
8.24166666666652,stance,0.06115845066982006,0.00029647369977622157,0.24,0,0.06107361824858267,0.65
8.245833333333186,stance,0.06115929761614201,0.00020326711726810498,0.24,0,0.06107361824858267,0.65
8.249999999999853,stance,0.06115974567283687,0.00010753360676764995,0.24,0,0.06107361824858267,0.65
8.254166666666519,stance,0.061159797510372274,1.2441008496621997e-05,0.24,0,0.06107361824858267,0.65
8.258333333333185,stance,0.06115945305482948,-8.266933027206019e-05,0.24,0,0.06107361824858267,0.65
8.262499999999852,stance,0.06115870943401582,-0.00017846899527712567,0.24,0,0.06107361824858267,0.65
8.266666666666518,stance,0.06115756092192952,-0.00027564290071246944,0.24,0,0.06107361824858267,0.65
8.270833333333185,stance,0.061155998879327635,-0.00037489022445258424,0.24,0,0.06107361824858267,0.65
8.274999999999851,stance,0.0611540117536137,-0.0004769101713444912,0.24,0,0.06107361824858267,0.65
8.279166666666518,stance,0.061151585266450405,-0.0005823569191904451,0.24,0,0.06107361824858267,0.65
8.283333333333184,stance,0.061148701041289825,-0.0006922140385394668,0.24,0,0.06107361824858267,0.65
8.28749999999985,stance,0.06114533786661505,-0.0008071619219462908,0.24,0,0.06107361824858267,0.65
8.291666666666517,stance,0.06114145291376618,-0.0009323886837290588,0.24,0,0.06107361824858267,0.65
8.295833333333183,stance,0.0611370539240139,-0.0010557575405483952,0.24,0,0.06107361824858267,0.65
8.29999999999985,stance,0.06113209164230315,-0.0011909476105792793,0.24,0,0.06107361824858267,0.65
8.304166666666516,stance,0.061126529541084024,-0.0013349042925897212,0.24,0,0.06107361824858267,0.65
8.308333333333183,stance,0.06112032688988881,-0.0014886362868512318,0.24,0,0.06107361824858267,0.65
8.312499999999849,stance,0.061113438409190875,-0.001653235367504731,0.24,0,0.06107361824858267,0.65
8.316666666666515,stance,0.06110581426979482,-0.0018297934550526515,0.24,0,0.06107361824858267,0.65
8.320833333333182,stance,0.06109739877367963,-0.0020197190676457463,0.24,0,0.06107361824858267,0.65
8.324999999999848,stance,0.06108813059282121,-0.002224363406020932,0.24,0,0.06107361824858267,0.65
8.329166666666515,stance,0.06107794240557695,-0.002445164938623172,0.24,0,0.06107361824858267,0.65
8.333333333333181,stance,0.0610667602753094,-0.0026837112642127195,0.24,0,0.06107361824858267,0.65
8.337499999999848,stance,0.06105450311953254,-0.002941717386445393,0.24,0,0.06107361824858267,0.65
8.341666666666514,stance,0.0610410821306761,-0.0032210373255460306,0.24,0,0.06107361824858267,0.65
8.34583333333318,stance,0.06102638159213953,-0.0035281292487759214,0.24,0,0.06107361824858267,0.65
8.349999999999847,stance,0.061010332589094954,-0.0038517607306978105,0.24,0,0.06107361824858267,0.65
8.354166666666513,stance,0.06099280382959014,-0.004206902281155049,0.24,0,0.06107361824858267,0.65
8.35833333333318,stance,0.06099560032031763,0.0006711577745983979,0.24,0,0.06107361824858267,0.65
8.362499999999846,stance,0.06101107411341834,0.0037137103441705135,0.24,0,0.06107361824858267,0.65
8.366666666666513,stance,0.06102513839221924,0.0033754269122160674,0.24,0,0.06107361824858267,0.65
8.370833333333179,stance,0.061037973294205405,0.0030803764766788935,0.24,0,0.06107361824858267,0.65
8.374999999999845,stance,0.061049623748631036,0.0027961090621522397,0.24,0,0.06107361824858267,0.65
8.379166666666512,stance,0.061060173527417466,0.002531946908742831,0.24,0,0.06107361824858267,0.65
8.383333333333178,stance,0.061069698797790097,0.002286064889431755,0.24,0,0.06107361824858267,0.65
8.387499999999845,compress,0.0610782682301341,0.0020566637625601403,0.24,0,0.06107361824858267,0.65
8.391666666666511,compress,0.06108454510639887,0.0015064503035458754,0.24,0,0.06107361824858267,0.65
8.395833333333178,compress,0.061092115802331814,0.0018169670239055191,0.24,0,0.06107361824858267,0.65
8.399999999999844,compress,0.061095883411594366,0.0009042262230125817,0.24,0,0.06107361824858267,0.65
8.40416666666651,compress,0.06110175318913324,0.001408746609328576,0.24,0,0.06107361824858267,0.65
8.408333333333177,compress,0.06110477304034108,0.00072476428988133,0.24,0,0.06107361824858267,0.65
8.412499999999843,compress,0.06110612104497447,0.00032352111201287836,0.24,0,0.06107361824858267,0.65
8.41666666666651,compress,0.06110589295288562,-5.474210132442453e-05,0.24,0,0.06107361824858267,0.65
8.420833333333176,compress,0.06110661231317404,0.00017264646922007104,0.24,0,0.06107361824858267,0.65
8.424999999999843,compress,0.06110769167290356,0.00025904633508442437,0.24,0,0.06107361824858267,0.65
8.429166666666509,compress,0.06111025613313887,0.0006154704564745317,0.24,0,0.06107361824858267,0.65
8.433333333333175,compress,0.06111194637420646,0.0004056578562215765,0.24,0,0.06107361824858267,0.65
8.437499999999842,compress,0.06111241335164984,0.00011207458641156881,0.24,0,0.06107361824858267,0.65
8.441666666666508,compress,0.06111211774981641,-7.094444002185563e-05,0.24,0,0.06107361824858267,0.65
8.445833333333175,compress,0.061111565405212086,-0.00013256270503730905,0.24,0,0.06107361824858267,0.65
8.449999999999841,compress,0.061109397586248414,-0.0005202765512815621,0.24,0,0.06107361824858267,0.65
8.454166666666508,compress,0.06110592043324131,-0.0008345167217046479,0.24,0,0.06107361824858267,0.65
8.458333333333174,compress,0.06109978448713994,-0.0014726270643292405,0.24,0,0.06107361824858267,0.65
8.46249999999984,compress,0.06109438447124721,-0.0012960038142551672,0.24,0,0.06107361824858267,0.65
8.466666666666507,compress,0.06108811920164994,-0.001503664703344558,0.24,0,0.06107361824858267,0.65
8.470833333333173,compress,0.061081705882096916,-0.0015391966927268963,0.24,0,0.06107361824858267,0.65
8.47499999999984,compress,0.061074362469294166,-0.0017624190726597128,0.24,0,0.06107361824858267,0.65
8.479166666666506,compress,0.06106608662786945,-0.0019862019419314286,0.24,0,0.06107361824858267,0.65
8.483333333333173,compress,0.061056825761726864,-0.00222260787422094,0.24,0,0.06107361824858267,0.65
8.487499999999839,compress,0.06104651284634588,-0.0024750996914361806,0.24,0,0.06107361824858267,0.65
8.491666666666505,compress,0.061035072214796655,-0.002745751571814413,0.24,0,0.06107361824858267,0.65
8.495833333333172,compress,0.061022209773942855,-0.0030869858049119847,0.24,0,0.06107361824858267,0.65
8.499999999999838,compress,0.06100799489115507,-0.00341157186906791,0.24,0,0.06107361824858267,0.65
8.504166666666505,compress,0.06099237151863269,-0.003749609405371994,0.24,0,0.06107361824858267,0.65
8.508333333333171,compress,0.061005885772002784,0.0032434208088225544,0.24,0,0.06107361824858267,0.65
8.512499999999838,compress,0.061019265272482186,0.0032110801150562196,0.24,0,0.06107361824858267,0.65
8.516666666666504,compress,0.061031350308467944,0.0029004086365822662,0.24,0,0.06107361824858267,0.65
8.52083333333317,compress,0.061042277350711174,0.0026224901383749624,0.24,0,0.06107361824858267,0.65
8.524999999999837,compress,0.061052130327501945,0.0023647144297852044,0.24,0,0.06107361824858267,0.65
8.529166666666503,compress,0.06106098015177311,0.0021239578250794866,0.24,0,0.06107361824858267,0.65
8.53333333333317,compress,0.0610688902906675,0.0018984333346530602,0.24,0,0.06107361824858267,0.65
8.537499999999836,compress,0.061075917047820436,0.0016864217167045711,0.24,0,0.06107361824858267,0.65
8.541666666666503,compress,0.06108210995828047,0.0014862985104078935,0.24,0,0.06107361824858267,0.65
8.545833333333169,compress,0.06108751243797771,0.001296595127338332,0.24,0,0.06107361824858267,0.65
8.549999999999836,compress,0.06109216208851301,0.0011159161284700209,0.24,0,0.06107361824858267,0.65
8.554166666666502,compress,0.06109609109830524,0.0009429623501357037,0.24,0,0.06107361824858267,0.65
8.558333333333168,compress,0.06109932657058067,0.0007765133461041518,0.24,0,0.06107361824858267,0.65
8.562499999999835,compress,0.061101890467612906,0.0006153352877364057,0.24,0,0.06107361824858267,0.65
8.566666666666501,compress,0.06110379987451748,0.00045825765709724825,0.24,0,0.06107361824858267,0.65
8.570833333333168,compress,0.06110506712316101,0.00030413967444689605,0.24,0,0.06107361824858267,0.65
8.574999999999834,compress,0.06110569987805141,0.0001518611736968864,0.24,0,0.06107361824858267,0.65
8.5791666666665,compress,0.0611057011884204,3.144885584449586e-07,0.24,0,0.06107361824858267,0.65
8.583333333333167,compress,0.06110506950765828,-0.00015160338290974573,0.24,0,0.06107361824858267,0.65
8.587499999999833,compress,0.06110379868138958,-0.0003049983044892124,0.24,0,0.06107361824858267,0.65
8.5916666666665,compress,0.06110187790176307,-0.0004609871103610566,0.24,0,0.06107361824858267,0.65
8.595833333333166,compress,0.061099291626699435,-0.0006207060152728094,0.24,0,0.06107361824858267,0.65
8.599999999999833,compress,0.06109601946492617,-0.0007853188255846841,0.24,0,0.06107361824858267,0.65
8.604166666666499,compress,0.06109203600900219,-0.0009560294217554402,0.24,0,0.06107361824858267,0.65
8.608333333333166,compress,0.061087310726805996,-0.001134067727086796,0.24,0,0.06107361824858267,0.65
8.612499999999832,compress,0.06108180761328595,-0.0013207472448113974,0.24,0,0.06107361824858267,0.65
8.616666666666498,compress,0.06107548501901502,-0.0015174226250247308,0.24,0,0.06107361824858267,0.65
8.620833333333165,compress,0.061068295325162426,-0.001725526524621053,0.24,0,0.06107361824858267,0.65
8.624999999999831,compress,0.06106018454495228,-0.001946587250435415,0.24,0,0.06107361824858267,0.65
8.629166666666498,compress,0.06105109207300408,-0.002182193267567148,0.24,0,0.06107361824858267,0.65
8.633333333333164,compress,0.06104095008749691,-0.002434076521721909,0.24,0,0.06107361824858267,0.65
8.63749999999983,compress,0.061029683037534505,-0.002704091990977764,0.24,0,0.06107361824858267,0.65
8.641666666666497,compress,0.061017206530272296,-0.0029943617429299893,0.24,0,0.06107361824858267,0.65
8.645833333333163,compress,0.061003424737663174,-0.003307630226189552,0.24,0,0.06107361824858267,0.65
8.64999999999983,compress,0.06100539625639751,0.0004731644962412407,0.24,0,0.06107361824858267,0.65
8.654166666666496,compress,0.061017788492213565,0.002974136595852425,0.24,0,0.06107361824858267,0.65
8.658333333333163,compress,0.06102892132279277,0.0026718793390098777,0.24,0,0.06107361824858267,0.65
8.66249999999983,compress,0.061038896943591776,0.002394148991761963,0.24,0,0.06107361824858267,0.65
8.666666666666496,compress,0.061047794751696895,0.0021354739452280544,0.24,0,0.06107361824858267,0.65
8.670833333333162,compress,0.06105567926101483,0.0018922822363048875,0.24,0,0.06107361824858267,0.65
8.674999999999828,compress,0.06106260596259208,0.0016624083785402657,0.24,0,0.06107361824858267,0.65
8.679166666666495,compress,0.061068623021250816,0.0014440940780958839,0.24,0,0.06107361824858267,0.65
8.683333333333161,compress,0.061073771971963696,0.0012357481710913026,0.24,0,0.06107361824858267,0.65
8.687499999999828,compress,0.06107808812745286,0.0010358773174007838,0.24,0,0.06107361824858267,0.65
8.691666666666494,compress,0.06108160085477192,0.0008430545565732,0.24,0,0.06107361824858267,0.65
8.69583333333316,compress,0.06108433378865123,0.0006559041310356326,0.24,0,0.06107361824858267,0.65
8.699999999999827,compress,0.06108630499828893,0.00047309031304782617,0.24,0,0.06107361824858267,0.65
8.704166666666493,compress,0.06108752711293497,0.00029330751504978714,0.24,0,0.06107361824858267,0.65
8.70833333333316,compress,0.06108800740829808,0.00011527088714668315,0.24,0,0.06107361824858267,0.65
8.712499999999826,compress,0.06108774785505778,-6.229277767230007e-05,0.24,0,0.06107361824858267,0.65
8.716666666666493,compress,0.061086745601042686,-0.00024054096362315786,0.24,0,0.06107361824858267,0.65
8.72083333333316,compress,0.06108499119850163,-0.00042105660985335136,0.24,0,0.06107361824858267,0.65
8.724999999999826,compress,0.0610824710624921,-0.0006048326422864944,0.24,0,0.06107361824858267,0.65
8.729166666666492,compress,0.061079165641313764,-0.0007933010828005821,0.24,0,0.06107361824858267,0.65
8.733333333333158,compress,0.061075049799878586,-0.000987801944443062,0.24,0,0.06107361824858267,0.65
8.737499999999825,compress,0.06107009259092189,-0.0011897301496075416,0.24,0,0.06107361824858267,0.65
8.741666666666491,release,0.061064257030481746,-0.0014005345056334884,0.24,0,0.06107361824858267,0.65
8.745833333333158,release,0.06105939151024115,-0.001167724857743059,0.24,0,0.06107361824858267,0.65
8.749999999999824,release,0.061053469371318066,-0.0014213133415415663,0.24,0,0.06107361824858267,0.65
8.75416666666649,release,0.0610478624038758,-0.0013456721861440368,0.24,0,0.06107361824858267,0.65
8.758333333333157,release,0.06104234183479149,-0.0013249365802347826,0.24,0,0.06107361824858267,0.65
8.762499999999823,release,0.061036710795651435,-0.0013514493936146454,0.24,0,0.06107361824858267,0.65
8.76666666666649,release,0.06103061348080564,-0.0014633555629900569,0.24,0,0.06107361824858267,0.65
8.770833333333156,release,0.06102382804664505,-0.0016285041985418594,0.24,0,0.06107361824858267,0.65
8.774999999999823,release,0.06101619556350352,-0.0018317959539679782,0.24,0,0.06107361824858267,0.65
8.77916666666649,release,0.0610075950748495,-0.002064117276963408,0.24,0,0.06107361824858267,0.65
8.783333333333156,release,0.06099792651876051,-0.0023204534613581046,0.24,0,0.06107361824858267,0.65
8.787499999999822,release,0.06100083343244857,0.0006976592851343152,0.24,0,0.06107361824858267,0.65
8.791666666666488,release,0.06100724232212778,0.0015381335230114992,0.24,0,0.06107361824858267,0.65
8.795833333333155,release,0.06101249945128768,0.0012617109983755065,0.24,0,0.06107361824858267,0.65
8.799999999999821,release,0.06101660367650724,0.000985014052694383,0.24,0,0.06107361824858267,0.65
8.804166666666488,release,0.06101967106381775,0.0007361729545221213,0.24,0,0.06107361824858267,0.65
8.808333333333154,release,0.06102181989672957,0.000515719898838217,0.24,0,0.06107361824858267,0.65
8.81249999999982,release,0.06102302573165472,0.0002894003820357108,0.24,0,0.06107361824858267,0.65
8.816666666666487,release,0.06102331249881872,6.88241193594688e-05,0.24,0,0.06107361824858267,0.65
8.820833333333153,release,0.061022692859340116,-0.00014871347486461461,0.24,0,0.06107361824858267,0.65
8.82499999999982,release,0.06102128493546284,-0.00033790173054660394,0.24,0,0.06107361824858267,0.65
8.829166666666486,release,0.06101896528171479,-0.000556716899531684,0.24,0,0.06107361824858267,0.65
8.833333333333153,release,0.06101572459321622,-0.0007777652396580362,0.24,0,0.06107361824858267,0.65
8.83749999999982,release,0.06101154544992278,-0.0010029943904247066,0.24,0,0.06107361824858267,0.65
8.841666666666486,release,0.0610064020418823,-0.0012344179297157573,0.24,0,0.06107361824858267,0.65
8.845833333333152,release,0.06100027029032061,-0.0014716203748057419,0.24,0,0.06107361824858267,0.65
8.849999999999818,release,0.06099367376397697,-0.0015831663224741069,0.24,0,0.06107361824858267,0.65
8.854166666666485,release,0.060986373341697916,-0.0017521013469722346,0.24,0,0.06107361824858267,0.65
8.858333333333151,release,0.060992572486948136,0.0014877948600527796,0.24,0,0.06107361824858267,0.65
8.862499999999818,release,0.060997391736238096,0.0011566198295899013,0.24,0,0.06107361824858267,0.65
8.866666666666484,release,0.06100077322571587,0.0008115574746659915,0.24,0,0.06107361824858267,0.65
8.87083333333315,release,0.06100299318358938,0.000532789889641172,0.24,0,0.06107361824858267,0.65
8.874999999999817,release,0.061004153563417256,0.0002784911586905872,0.24,0,0.06107361824858267,0.65
8.879166666666483,release,0.06100429307828251,3.3483567660627656e-05,0.24,0,0.06107361824858267,0.65
8.88333333333315,flight,0.061003405468432394,-0.00021302636402640435,0.24,0,0.06107361824858267,0.65
8.887499999999816,stance,0.06099831685363881,-0.0012212675504602033,0.24,0,0.06107361824858267,0.65
