t,q,z
1.941666666666661,-1.3468983387853496e-05,0.010990691120955081
1.9458333333333278,-1.0534057135727303e-05,0.010990691544605469
1.9499999999999944,-8.186436102553527e-06,0.01099069222166757
1.954166666666661,-6.308698532839028e-06,0.010990693151565242
1.9583333333333277,-4.806897682588822e-06,0.01099069432808883
1.9624999999999944,-3.605868337413587e-06,0.010990695740786463
1.966666666666661,-2.6453902194927075e-06,0.010990697355373332
1.9708333333333277,-1.8773036419597017e-06,0.010990699146397786
1.9749999999999943,-1.2631366253816498e-06,0.010990701102221157
1.979166666666661,-7.721021081170112e-07,0.010990703202922529
1.9833333333333276,-3.7956809328462734e-07,0.010990705426404075
1.9874999999999943,-6.582679508925834e-08,0.010990707750831523
1.991666666666661,1.848898538944685e-07,0.010990710155113579
1.9958333333333276,-0.00016994638115021746,0.010990773730154512
1.9999999999999942,-0.00013543055580047235,0.010991323707618315
2.004166666666661,-0.00010810004729037355,0.010990843888844581
2.008333333333328,-8.626588714332953e-05,0.010990695522330823
2.012499999999995,-6.876869050968534e-05,0.010990675842561224
2.0166666666666617,-5.476533538540033e-05,0.010990680529411984
2.0208333333333286,-4.356149818007055e-05,0.010990680374257471
2.0249999999999955,-3.460680285213915e-05,0.010990685184556977
2.0291666666666623,-2.744348974105055e-05,0.0109906861651862
2.033333333333329,-2.1713098429767734e-05,0.010990686327501716
2.037499999999996,-1.712894393407268e-05,0.010990686632057626
2.041666666666663,-1.3461821551359712e-05,0.010990687184816552
2.04583333333333,-1.0528390239135114e-05,0.010990687969239745
2.0499999999999967,-8.181964705329996e-06,0.010990688979638364
2.0541666666666636,-6.305183462223076e-06,0.010990690215409512
2.0583333333333305,-4.804147358940074e-06,0.010990691672552929
2.0624999999999973,-3.6037292091914526e-06,0.010990693342642733
2.066666666666664,-2.643721368390811e-06,0.010990695188600255
2.070833333333331,-1.876011417868555e-06,0.010990697192669357
2.074999999999998,-1.2621439388920789e-06,0.010990699343166035
2.079166666666665,-7.713472789226267e-07,0.010990701621074406
2.0833333333333317,-3.790017133020002e-07,0.010990704005593653
2.0874999999999986,-6.540927172788189e-08,0.010990706476160402
2.0916666666666655,1.851902450758291e-07,0.010990709012857463
2.0958333333333323,-0.00016994617694016738,0.010990772703224985
2.099999999999999,-0.00013543039381392537,0.010991322712966232
2.104166666666666,-0.00010809991537942461,0.010990843027531092
2.108333333333333,-8.626508973394841e-05,0.010990694738313666
2.1125,-6.877762945832178e-05,0.010990683989996067
2.1166666666666667,-5.478069468010453e-05,0.010990689665546272
2.1208333333333336,-4.3582714886836784e-05,0.010990691525139058
2.1250000000000004,-3.462443878250231e-05,0.010990691342239612
2.1291666666666673,-2.7457822584423775e-05,0.010990690909016162
2.133333333333334,-2.172456077543707e-05,0.010990690661665995
2.137500000000001,-1.7138070697831847e-05,0.010990690643274298
2.141666666666668,-1.3469080827266481e-05,0.010990690858677113
2.145833333333335,-1.0534156504052738e-05,0.010990691317264496
2.1500000000000017,-8.18653536244796e-06,0.010990692025241361
2.1541666666666686,-6.308796074621285e-06,0.01099069298237676
2.1583333333333354,-4.806992244753964e-06,0.010990694182782286
2.1625000000000023,-3.60595894239181e-06,0.010990695616305095
2.166666666666669,-2.6454721342478463e-06,0.010990697247925112
2.170833333333336,-1.8773777744455743e-06,0.010990699053906582
2.175000000000003,-1.2632032970661762e-06,0.01099070102248786
2.17916666666667,-7.721616556896928e-07,0.010990703133861789
2.1833333333333367,-3.7962084916498165e-07,0.01099070536614783
2.1875000000000036,-6.587308494179615e-08,0.010990707697728731
2.1916666666666704,1.8484970883534327e-07,0.010990710107710761
2.1958333333333373,-0.00016994641345682152,0.010990773686553193
2.200000000000004,-0.00013543058178314355,0.010991323664402322
2.204166666666671,-0.00010810006809118538,0.010990843850129632
2.208333333333338,-8.626590370763341e-05,0.010990695485988898
2.212500000000005,-6.87687033109519e-05,0.010990675807817405
2.2166666666666717,-5.4765344282995736e-05,0.010990680495478721
2.2208333333333385,-4.356150396208689e-05,0.010990680340889509
2.2250000000000054,-3.4606804238838876e-05,0.010990685149546844
2.2291666666666723,-2.7443486876976166e-05,0.010990686128849167
2.233333333333339,-2.1713091524333644e-05,0.010990686289752659
2.237500000000006,-1.7128933251381928e-05,0.010990686592696678
2.241666666666673,-1.3461807369353466e-05,0.010990687143681399
2.24583333333334,-1.0528372837404794e-05,0.010990687926226515
2.2500000000000067,-8.18194436165551e-06,0.010990688934692676
2.2541666666666735,-6.305160452200321e-06,0.01099069016852
2.2583333333333404,-4.8041219541533546e-06,0.010990691623745056
2.2625000000000073,-3.6037016757604714e-06,0.010990693291973875
2.266666666666674,-2.6436941806357167e-06,0.010990695136718543
2.270833333333341,-1.8759842688678268e-06,0.010990697139504055
2.275000000000008,-1.2621168676255e-06,0.010990699288848268
2.279166666666675,-7.713203338934854e-07,0.01099070156580719
2.2833333333333417,-3.789749565793316e-07,0.01099070394959006
2.2875000000000085,-6.538277620582692e-08,0.010990706419633527
2.2916666666666754,1.8521640028580298e-07,0.010990708956019028
2.2958333333333423,-0.0001699461511679094,0.01099077264612893
2.300000000000009,-0.00013543037312030933,0.010991322668917516
2.304166666666676,-0.00010809965030896772,0.010990842943936307
2.308333333333343,-8.626491937814768e-05,0.010990694677472716
2.3125000000000098,-6.87774852096102e-05,0.010990683935097148
2.3166666666666766,-5.4780570711831323e-05,0.01099068961032221
2.3208333333333435,-4.358260959569953e-05,0.010990691469801745
2.3250000000000104,-3.462434863993782e-05,0.010990691287105503
2.3291666666666773,-2.745774479043557e-05,0.010990690854293012
2.333333333333344,-2.172449310653943e-05,0.010990690607522708
2.337500000000011,-1.713801138455707e-05,0.010990690589867975
2.341666666666678,-1.346902846034036e-05,0.010990690806155964
2.3458333333333448,-1.053410996123211e-05,0.010990691265767271
2.3500000000000116,-8.186493749214748e-06,0.010990691974896123
2.3541666666666785,-6.308758677054741e-06,0.010990692933300617
2.3583333333333454,-4.806958492449333e-06,0.010990694135081866
2.3625000000000123,-3.6059283784282792e-06,0.010990695570076372
2.366666666666679,-2.6454453770388795e-06,0.010990697203503987
2.370833333333346,-1.8773541932832645e-06,0.010990699011265424
2.375000000000013,-1.263182492918451e-06,0.010990700981676196
2.3791666666666798,-7.721432962075148e-07,0.01099070309494557
2.3833333333333466,-3.796046591740715e-07,0.010990705329181144
2.3875000000000135,-6.585883591013737e-08,0.010990707662750704
2.3916666666666804,1.8486220917861738e-07,0.010990710074746227
2.3958333333333472,-0.0001699464026467332,0.010990773655601372
2.400000000000014,-0.00013543057311868868,0.010991323637510993
2.404166666666681,-0.0001081000028676508,0.010990843818762216
2.408333333333348,-8.626577579172336e-05,0.010990695460793778
2.4125000000000147,-6.877857725102912e-05,0.01099068392464239
2.4166666666666816,-5.478135189628514e-05,0.010990689902374754
2.4208333333333485,-4.3583191180944833e-05,0.010990691811894744
2.4250000000000154,-3.462479052024786e-05,0.010990691593884992
2.4291666666666822,-2.7458080133525348e-05,0.01099069112049311
2.433333333333349,-2.172474450758522e-05,0.010990690839851469
2.437500000000016,-1.7138196708293237e-05,0.01099069079325869
2.441666666666683,-1.346916216541296e-05,0.010990690984085479
2.4458333333333497,-1.0534203657139676e-05,0.010990691421196375
2.4500000000000166,-8.18655670474567e-06,0.01099069211052715
2.4541666666666835,-6.308798276426906e-06,0.010990693051607162
2.4583333333333504,-4.8069806088972585e-06,0.010990694238313599
2.4625000000000172,-3.6059376742643316e-06,0.010990695660271966
2.466666666666684,-2.6454476973008778e-06,0.010990697283053356
2.470833333333351,-1.8773515858310143e-06,0.010990699081570224
2.475000000000018,-1.2631767961985972e-06,0.010990701044171405
2.4791666666666847,-7.721359203037393e-07,0.010990703150971228
2.4833333333333516,-3.7959668115439374e-07,0.010990705379926977
2.4875000000000185,-6.58510684899827e-08,0.010990707709258559
2.4916666666666853,1.8486916416537103e-07,0.010990710117924523
2.495833333333352,-0.00016994639772932157,0.01099077369670279
2.500000000000019,-0.0001354305691110916,0.010991323675044865
2.504166666666686,-0.00010809980986802587,0.010990843826451607
2.508333333333353,-8.62649943955664e-05,0.010990695459806982
2.5125000000000197,-6.877752044084043e-05,0.010990684635202495
2.5166666666666866,-5.478056743926406e-05,0.010990690237319361
2.5208333333333535,-4.358258462930499e-05,0.010990692032992341
2.5250000000000203,-3.4624308099210924e-05,0.010990691792531813
2.529166666666687,-2.7457693614540415e-05,0.010990691307620967
2.533333333333354,-2.1724435179835253e-05,0.010990691014138566
2.537500000000021,-1.7137949762507406e-05,0.010990690954741226
2.541666666666688,-1.3468965541167268e-05,0.010990691133820181
2.5458333333333547,-1.0534047614973309e-05,0.010990691560348483
2.5500000000000216,-8.186433419360714e-06,0.010990692240145053
2.5541666666666885,-6.308701462480376e-06,0.010990693172621612
2.5583333333333553,-4.806905212830547e-06,0.010990694351558384
2.562500000000022,-3.6058796276777826e-06,0.010990695766495535
2.566666666666689,-2.6454029683748297e-06,0.010990697382735656
2.570833333333356,-1.877317685102114e-06,0.010990699175364367
2.575000000000023,-1.2631516264585765e-06,0.010990701132606612
2.5791666666666897,-7.721177899324273e-07,0.01099070323450053
2.5833333333333566,-3.7958422105283545e-07,0.010990705458950947
2.5875000000000234,-6.584316814745961e-08,0.010990707784133094
2.5916666666666903,1.8487340743190402e-07,0.010990710188964928
2.595833333333357,-0.00016994639755337545,0.010990773764441296
2.600000000000024,-0.00013543056896681615,0.01099132373350165
2.604166666666691,-0.00010810005753204654,0.010990843918397745
2.608333333333358,-8.626589684552891e-05,0.01099069555335436
2.6125000000000247,-6.876869981045274e-05,0.01099067587190378
2.6166666666666916,-5.476534527919396e-05,0.01099068055836453
2.6208333333333584,-4.3561507738502425e-05,0.010990680402522492
2.6250000000000253,-3.459814564629403e-05,0.010990677914476893
2.629166666666692,-2.7427198661801067e-05,0.010990675397693233
2.633333333333359,-2.1699353407884483e-05,0.0109906810683987
2.637500000000026,-1.7117691590292032e-05,0.010990682894443316
2.641666666666693,-1.345282270628824e-05,0.010990683794834498
2.6458333333333597,-1.0521239366205849e-05,0.010990684821367508
2.6500000000000266,-8.17628940732399e-06,0.010990686096837315
2.6541666666666934,-6.300685281164614e-06,0.010990687592956707
2.6583333333333603,-4.800590130197168e-06,0.010990689291491948
2.662500000000027,-3.6009246086730185e-06,0.010990691182927066
2.666666666666694,-2.6415065295307757e-06,0.010990693228783674
2.670833333333361,-1.8742688587440635e-06,0.010990695416995454
2.675000000000028,-1.2607781731907596e-06,0.01099069773615026
2.6791666666666947,-7.702818929074186e-07,0.010990700168075716
2.6833333333333615,-3.7817551704430136e-07,0.010990702693056392
2.6875000000000284,-6.47732535149188e-08,0.01099070529158238
2.6916666666666953,1.8567534345723696e-07,0.010990707944710028
2.695833333333362,-0.0001699458232367517,0.010990771736969341
2.700000000000029,-0.00013543011193245644,0.010991321789409245
2.704166666666696,-0.00010809968824066111,0.010990842216503064
2.708333333333363,-8.62656241697048e-05,0.010990694042888638
2.7125000000000297,-6.877808035537261e-05,0.010990683357511275
2.7166666666666965,-5.478108689998836e-05,0.010990689094387314
2.7208333333333634,-4.358305060984498e-05,0.010990691012359688
2.7250000000000303,-3.462472760580428e-05,0.010990690883582286
2.729166666666697,-2.7458072399191375e-05,0.010990690499344306
2.733333333333364,-2.17247779801636e-05,0.01099069029600182
2.737500000000031,-1.7138260434880222e-05,0.010990690317056491
2.741666666666698,-1.3469247228303245e-05,0.010990690567746599
2.7458333333333647,-1.0534302898472466e-05,0.0109906910578241
2.7500000000000315,-8.186664442417498e-06,0.010990691793824644
2.7541666666666984,-6.3089100270695456e-06,0.010990692775824186
2.7583333333333653,-4.807092855591735e-06,0.010990693998218554
2.762500000000032,-3.606047680078953e-06,0.010990695451118743
2.766666666666699,-2.64554812045948e-06,0.010990697099216299
2.770833333333366,-1.8774428848376768e-06,0.010990698919789968
2.7750000000000328,-1.2632588382550274e-06,0.010990700901088864
2.7791666666666996,-7.722087356009324e-07,0.010990703023439206
2.7833333333333665,-3.796604076541944e-07,0.010990705265145518
2.7875000000000334,-6.590592462044827e-08,0.010990707604768843
2.7916666666667003,1.8482289555350676e-07,0.010990710021577614
2.795833333333367,-0.0001699464327746586,0.010990773605576647
2.800000000000034,-0.00013543059732379448,0.010991323590668565
2.804166666666701,-0.00010810008069646343,0.010990843780082785
2.8083333333333678,-8.626591295020908e-05,0.010990695419015012
2.8125000000000346,-6.876870956365435e-05,0.01099067574481686
2.8166666666667015,-5.477275382267572e-05,0.010990686299894362
2.8208333333333684,-4.3576075477384994e-05,0.010990689623273446
2.8250000000000353,-3.4619091354699184e-05,0.010990689678746562
2.829166666666702,-2.745356305533521e-05,0.01099068933969676
2.833333333333369,-2.1721172482537433e-05,0.01099068921199706
2.837500000000036,-1.7135377230068334e-05,0.01099068932100982
2.8416666666667028,-1.346694331882579e-05,0.010990689656890592
2.8458333333333696,-1.0532464567083946e-05,0.010990690226535519
2.8500000000000365,-8.185200636855707e-06,0.010990691036829477
2.8541666666667034,-6.307747712325821e-06,0.010990692088332095
2.8583333333333703,-4.806173427262589e-06,0.01099069337575144
2.862500000000037,-3.6053240931479407e-06,0.010990694889442033
2.866666666666704,-2.6449786196265796e-06,0.010990696593310123
2.870833333333371,-1.876997817512482e-06,0.010990698466102745
2.8750000000000377,-1.2629139056502642e-06,0.010990700495961528
2.8791666666667046,-7.719444024110957e-07,0.010990702663306809
2.8833333333333715,-3.7946094149513524e-07,0.010990704946621679
2.8875000000000384,-6.575863839926524e-08,0.01099070732464956
2.8916666666667052,1.8492824633645143e-07,0.010990709776830965
2.895833333333372,-0.0001699463645075788,0.010990773392735905
2.900000000000039,-0.00013543054307284957,0.010991323373717716
2.904166666666706,-0.00010810003610281361,0.010990843605020893
2.9083333333333727,-8.62658840631147e-05,0.01099069527528304
2.9125000000000396,-6.876869369458741e-05,0.010990675617090391
2.9166666666667065,-5.4772761976915236e-05,0.010990686201310907
2.9208333333333734,-4.3576098293760925e-05,0.010990689545981619
2.9250000000000402,-3.4619126038252875e-05,0.010990689619721529
2.929166666666707,-2.7453607011821392e-05,0.010990689297238536
2.933333333333374,-2.1721223538439513e-05,0.010990689184549582
2.937500000000041,-1.7135433601157452e-05,0.010990689307052708
2.9416666666667077,-1.3467003536318565e-05,0.01099068965497875
2.9458333333333746,-1.0532527414846377e-05,0.010990690235311856
2.9500000000000415,-8.185265105472992e-06,0.010990691055024744
2.9541666666667084,-6.307812961930578e-06,0.01099069211476014
2.9583333333333752,-4.806238758673158e-06,0.010990693409306218
2.962500000000042,-3.6053889232766486e-06,0.010990694929093131
2.966666666666709,-2.6450388777202295e-06,0.010990696637188999
2.970833333333376,-1.877054218056699e-06,0.0109906985136689
2.9750000000000427,-1.2629666088726415e-06,0.010990700546429833
2.9791666666667096,-7.719935600128622e-07,0.010990702715861923
2.9833333333333765,-3.7950668607592235e-07,0.010990705000516571
2.9875000000000433,-6.580108575880143e-08,0.010990707379215259
2.99166666666671,1.8488899138871052e-07,0.010990709831470545
2.995833333333377,-0.00016994640008211853,0.010990773446855494
3.000000000000044,-0.0001354305716337492,0.010991323415365068
3.004166666666711,-0.00010810005860110773,0.010990843650596294
3.0083333333333777,-8.626519900656507e-05,0.010990695295642729
3.0125000000000446,-6.87777020561023e-05,0.01099068448922599
3.0166666666667115,-5.4780732840291476e-05,0.010990690112318055
3.0208333333333783,-4.3582730304472546e-05,0.010990691925488082
3.025000000000045,-3.462443625418548e-05,0.010990691699977623
3.029166666666712,-2.7457806054419546e-05,0.010990691227697722
3.033333333333379,-2.172453342474982e-05,0.010990690944713258
3.037500000000046,-1.713803510154645e-05,0.010990690893893467
3.0416666666667127,-1.3469039077493565e-05,0.01099069107983958
3.0458333333333796,-1.0534110305168383e-05,0.010990691511720977
3.0500000000000465,-8.186486104028252e-06,0.010990692195536758
3.0541666666667133,-6.308744890201636e-06,0.010990693130864041
3.05833333333338,-4.806940059519044e-06,0.0109906943116357
3.062500000000047,-3.605906511160214e-06,0.010990695727531712
3.066666666666714,-2.6454230769335154e-06,0.010990697344139619
3.070833333333381,-1.8773316405830884e-06,0.010990699136519299
3.0750000000000477,-1.2631600619950682e-06,0.01099070109303381
3.0791666666667146,-7.721212754561295e-07,0.010990703193828114
3.0833333333333814,-3.795832748869419e-07,0.010990705416896585
3.0875000000000483,-6.583826540839462e-08,0.010990707740494102
3.091666666666715,1.8488182899860384e-07,0.010990710143608747
3.095833333333382,-0.00016994638530014834,0.010990773716938617
3.100000000000049,-0.00013543055911179947,0.010991323698492397
3.104166666666716,-0.00010810005019996658,0.010990843875926092
3.1083333333333827,-8.626518484759353e-05,0.010990695480821207
3.1125000000000496,-6.877767085269567e-05,0.010990684642856198
3.1166666666667164,-5.4780682850259356e-05,0.010990690239648434
3.1208333333333833,-4.358267264148122e-05,0.010990692031890055
3.12500000000005,-3.46243739823767e-05,0.01099069178804298
3.129166666666717,-2.745774167223888e-05,0.01099069129981015
3.133333333333384,-2.172446887102015e-05,0.01099069100319498
3.137500000000051,-1.7137971875803036e-05,0.01099069094088891
3.1416666666667177,-1.3468978333750813e-05,0.010990691117285803
3.1458333333333846,-1.053405291866933e-05,0.010990691541356984
3.1500000000000514,-8.186432724123172e-06,0.01099069221891936
3.1541666666667183,-6.308695983068594e-06,0.010990693149381944
3.158333333333385,-4.806895942288201e-06,0.010990694326521454
3.162500000000052,-3.6058673800764755e-06,0.010990695739873574
3.166666666666719,-2.645389835883606e-06,0.010990697355097279
3.170833333333386,-1.8773038180883247e-06,0.01099069914678382
3.1750000000000527,-1.2631373143699635e-06,0.010990701103270653
3.1791666666667195,-7.721032652020128e-07,0.010990703204626301
3.1833333333333864,-3.795696743134931e-07,0.010990705428745489
3.1875000000000533,-6.582875673918987e-08,0.010990707753787948
3.19166666666672,1.8488755372537538e-07,0.010990710158657345
3.195833333333387,-0.00016994638379427005,0.010990773734302118
3.200000000000054,-0.00013543055790757048,0.010991323710042059
3.204166666666721,-0.00010809984419044184,0.010990843865400236
3.2083333333333877,-8.626502173547932e-05,0.010990695491388647
3.2125000000000545,-6.877754284181849e-05,0.01099068466292789
3.2166666666667214,-5.4780585855026324e-05,0.010990690263094162
3.2208333333333883,-4.35825997976764e-05,0.010990692057269796
3.225000000000055,-3.462432078707073e-05,0.01099069181549064
3.229166666666722,-2.7457704431928565e-05,0.010990691329418477
3.233333333333389,-2.1724444602865612e-05,0.010990691034926186
3.2375000000000558,-1.7137958160717396e-05,0.010990690974654388
3.2416666666667227,-1.3468973199307746e-05,0.010990691152975796
3.2458333333333895,-1.0534054751921593e-05,0.01099069157884816
3.2500000000000564,-8.186440200920643e-06,0.01099069225807535
3.2541666666667233,-6.308708012015386e-06,0.010990693190055384
3.25833333333339,-4.806911620643782e-06,0.010990694368557012
3.262500000000057,-3.6058859577138004e-06,0.01099069578310962
3.266666666666724,-2.6454088881874333e-06,0.01099069739891076
3.2708333333333908,-1.8773233201361903e-06,0.010990699191164317
3.2750000000000576,-1.2631570255491028e-06,0.010990701148055872
3.2791666666667245,-7.721229892246522e-07,0.010990703249607929
3.2833333333333914,-3.79589245442071e-07,0.010990705473720134
3.2875000000000583,-6.584803365775648e-08,0.010990707798564762
3.291666666666725,1.848686913939016e-07,0.010990710203057145
3.295833333333392,-0.00016994640216975087,0.010990773778238979
3.300000000000059,-0.00013543057265833248,0.010991323744746357
3.3041666666667258,-0.00010809985581593567,0.01099084390296934
3.3083333333333926,-8.626503222887262e-05,0.010990695529598853
3.3125000000000595,-6.87775545169701e-05,0.010990684700932805
3.3166666666667264,-5.478059941270735e-05,0.010990690300520965
3.3208333333333933,-4.35826136756361e-05,0.010990692093654365
3.32500000000006,-3.462433472198392e-05,0.010990691850798557
3.329166666666727,-2.7457718202492796e-05,0.01099069136361692
3.333333333333394,-2.1724458035212657e-05,0.010990691067956596
3.3375000000000608,-1.7137971120129548e-05,0.010990691006459613
3.3416666666667276,-1.3468985582389563e-05,0.010990691183507402
3.3458333333333945,-1.0534066479152428e-05,0.01099069160806476
3.3500000000000614,-8.186451212848812e-06,0.010990692285943132
3.3541666666667282,-6.3087182667223804e-06,0.01099069321654871
3.358333333333395,-4.8069210900346645e-06,0.01099069439365682
3.362500000000062,-3.605894625327616e-06,0.010990695806803544
3.366666666666729,-2.6454164691842674e-06,0.010990697421122218
3.3708333333333957,-1.8773299336036023e-06,0.010990699211928481
3.3750000000000626,-1.2631627416469632e-06,0.010990701167387002
3.3791666666667295,-7.721278731918437e-07,0.0109907032675176
3.3833333333333964,-3.795933573540287e-07,0.010990705490225858
3.3875000000000632,-6.585142904873634e-08,0.010990707813690602
3.39166666666673,1.8486596075256225e-07,0.010990710216832842
3.395833333333397,-0.0001699464042913027,0.010990773790698375
3.400000000000064,-0.00013543057435106524,0.010991323756332765
3.4041666666667307,-0.00010810006178724624,0.010990843940444129
3.4083333333333976,-8.626590048047225e-05,0.01099069557420582
3.4125000000000645,-6.877825172055626e-05,0.01099068472407476
3.4166666666667314,-5.4781160601879346e-05,0.01099069031533494
3.4208333333333982,-4.358306400684204e-05,0.010990692106989072
3.425000000000065,-3.4624695933275525e-05,0.010990691863845464
3.429166666666732,-2.745800801002048e-05,0.01099069137627771
3.433333333333399,-2.1724690658296532e-05,0.01099069108012267
3.4375000000000657,-1.713815792764871e-05,0.010990691018096969
3.4416666666667326,-1.3469135666846824e-05,0.010990691194606233
3.4458333333333995,-1.053418711603034e-05,0.0109906916186195
3.4500000000000663,-8.186548225009801e-06,0.010990692295949879
3.454166666666733,-6.30879631473139e-06,0.010990693226005254
3.4583333333334,-4.806983904784358e-06,0.010990694402563185
3.462500000000067,-3.6059451941102586e-06,0.01099069581516185
3.466666666666734,-2.645457106418372e-06,0.010990697428916639
3.4708333333334007,-1.8773625914686387e-06,0.010990699219175329
3.4750000000000676,-1.263188975155156e-06,0.010990701174096354
3.4791666666667345,-7.72148929525401e-07,0.010990703273698893
3.4833333333334013,-3.796102372030815e-07,0.010990705495890487
3.487500000000068,-6.586493555712384e-08,0.010990707818851562
3.491666666666735,1.8485518236029793e-07,0.010990710221504878
3.495833333333402,-0.0001699464124490066,0.010990773794898507
3.500000000000069,-0.00013543058087506002,0.010991323760287563
3.5041666666667357,-0.00010810006701732432,0.010990843943888289
3.5083333333334026,-8.626590459902197e-05,0.01099069557719688
3.5125000000000695,-6.877825483977717e-05,0.01099068472663691
3.5166666666667363,-5.478116282826518e-05,0.010990690317489444
3.520833333333403,-4.358306556043547e-05,0.010990692108776418
3.52500000000007,-3.462469692935758e-05,0.010990691865281784
3.529166666666737,-2.7458008543942552e-05,0.01099069137737963
3.533333333333404,-2.1724690808178785e-05,0.010990691080908489
3.5375000000000707,-1.713815775842701e-05,0.01099069101858593
3.5416666666667376,-1.3469135232511686e-05,0.010990691194817378
3.5458333333334044,-1.0534186461397185e-05,0.010990691618571339
3.5500000000000713,-8.186547388183535e-06,0.01099069229566127
3.554166666666738,-6.30879532791196e-06,0.010990693225494593
3.558333333333405,-4.806982795384867e-06,0.010990694401848435
3.562500000000072,-3.605943985672579e-06,0.010990695814260716
3.566666666666739,-2.6454559146210703e-06,0.010990697427870674
3.5708333333334057,-1.8773614084418674e-06,0.01099069921799319
3.5750000000000726,-1.2631878060390623e-06,0.010990701172794274
3.5791666666667394,-7.721477787247942e-07,0.010990703272294835
3.5833333333334063,-3.796091086786269e-07,0.010990705494401575
3.587500000000073,-6.586383310976569e-08,0.010990707817294066
3.59166666666674,1.8485625520599042e-07,0.010990710219894026
3.595833333333407,-0.00016994641141786454,0.010990773793247388
3.600000000000074,-0.00013543058004525515,0.010991323759081684
3.6041666666667407,-0.00010810006636952359,0.010990843942464107
3.6083333333334076,-8.626590399761578e-05,0.010990695575679804
3.6125000000000744,-6.876870555528559e-05,0.01099067589232556
3.6166666666667413,-5.476534985051177e-05,0.010990680577036404
3.620833333333408,-4.356151131297488e-05,0.010990680419534063
3.625000000000075,-3.460681613576494e-05,0.010990685229146835
3.629166666666742,-2.7443502994825517e-05,0.010990686208134997
3.633333333333409,-2.1713111451736224e-05,0.010990686368530669
3.6375000000000757,-1.7128956522357722e-05,0.010990686671122678
3.6416666666667425,-1.3461833541769941e-05,0.010990687221904131
3.6458333333334094,-1.0528401507985459e-05,0.010990688004337234
3.6500000000000763,-8.181975162720613e-06,0.010990689012738386
3.654166666666743,-6.305193045072856e-06,0.010990690246511966
3.65833333333341,-4.8041560258496415e-06,0.010990691701665303
3.662500000000077,-3.6037369366309083e-06,0.01099069336977974
3.666666666666744,-2.6437279569645575e-06,0.010990695213734882
3.6708333333334107,-1.8760169785996965e-06,0.010990697215859983
3.6750000000000775,-1.2621485413373437e-06,0.010990699364454815
3.6791666666667444,-7.713509900120554e-07,0.010990701640503536
3.6833333333334113,-3.790045965272812e-07,0.010990704023211138
3.687500000000078,-6.541138782197809e-08,0.01099070649202076
3.691666666666745,1.8518883840699123e-07,0.010990709027019803
3.695833333333412,-0.00016994617773768669,0.010990772715766338
3.700000000000079,-0.000135430394417841,0.010991322725102696
3.7041666666667457,-0.0001080999159113164,0.010990843037712073
3.7083333333334125,-8.626579578330828e-05,0.010990694772746848
3.7125000000000794,-6.876863114804555e-05,0.010990675158835448
3.7166666666667463,-5.4772734096072575e-05,0.010990685799053749
3.720833333333413,-4.3576092677629355e-05,0.010990689188754618
3.72500000000008,-3.461913775437021e-05,0.01099068930205569
3.729166666666747,-2.745363177201407e-05,0.010990689015334683
3.7333333333334138,-2.172125785286494e-05,0.01099068893496045
3.7375000000000806,-1.713547467732751e-05,0.010990689086546084
3.7416666666667475,-1.346704914067715e-05,0.010990689460562541
3.7458333333334144,-1.0532575763267592e-05,0.010990690064238414
3.7500000000000813,-8.185314775148098e-06,0.010990690904774504
3.754166666666748,-6.307862822815633e-06,0.01099069198302597
3.758333333333415,-4.8062879184495895e-06,0.010990693293978511
3.762500000000082,-3.6054366827382435e-06,0.010990694828245762
3.7666666666667488,-2.6450824314192163e-06,0.01099069654849128
3.7708333333334156,-1.8770939735798195e-06,0.010990698435773027
3.7750000000000825,-1.263002656316288e-06,0.010990700477929003
3.7791666666667494,-7.720260135657703e-07,0.010990702655424331
3.7833333333334163,-3.7953566980590916e-07,0.010990704946942816
3.787500000000083,-6.582673030445403e-08,0.010990707331437921
3.79166666666675,1.8486655002410224e-07,0.010990709788541683
3.795833333333417,-0.00016994641820180495,0.010990773407549524
3.8000000000000838,-0.00013543058620810763,0.010991323377156349
3.8041666666667506,-0.00010809982162062536,0.010990843582185638
3.8083333333334175,-8.62650530261415e-05,0.010990695254526542
3.8125000000000844,-6.877758302320592e-05,0.01099068445649538
3.8166666666667513,-5.478073762877841e-05,0.010990690082605298
3.820833333333418,-4.35827320207794e-05,0.010990691895621846
3.825000000000085,-3.462443530333548e-05,0.01099069166970572
3.829166666666752,-2.7457802564305644e-05,0.010990691197179504
3.8333333333334187,-2.1724527556673135e-05,0.010990690913870978
3.8375000000000856,-1.713802704032836e-05,0.01099069086258892
3.8416666666667525,-1.3469029009924402e-05,0.010990691047960015
3.8458333333334194,-1.0534098413292236e-05,0.01099069147918836
3.8500000000000862,-8.18647256494735e-06,0.010990692162303198
3.854166666666753,-6.308729876035114e-06,0.010990693096907228
3.85833333333342,-4.806923737191163e-06,0.010990694276955546
3.862500000000087,-3.605889042024595e-06,0.010990695692147369
3.8666666666667537,-2.6454059587708397e-06,0.010990697308428233
3.8708333333334206,-1.8773146807134695e-06,0.010990699100421024
3.8750000000000875,-1.2631432740403968e-06,0.010990701056610678
3.8791666666667544,-7.721046790946968e-07,0.010990703157185915
3.8833333333334212,-3.7956689869309686e-07,0.01099070538014767
3.887500000000088,-6.582214443855643e-08,0.010990707703750059
3.891666666666755,1.848976552584859e-07,0.010990710106980882
3.895833333333422,-0.0001699463697811237,0.010990773680449185
