t,state,q,z
64.55000000002346,release,0.039335704749017174,0.010992212607233367
64.55416666669012,release,0.040004580601525834,0.01099222571141361
64.55833333335679,release,0.040669417301100796,0.010992238537236718
64.56250000002345,release,0.04133023832273161,0.0109922509894451
64.56666666669011,release,0.04198706745574076,0.010992263112107685
64.57083333335677,release,0.042639928581938435,0.010992274960581526
64.57500000002344,release,0.04328884555925438,0.010992286549865926
64.5791666666901,release,0.04393384216027401,0.010992297881667583
64.58333333335676,coast,0.044574942042638774,0.010992308966583693
64.58750000002343,stance,0.045025611648086716,0.01099115614104859
64.59166666669009,stance,0.04526497953654005,0.010990065243215986
64.59583333335675,stance,0.04539896951916983,0.010990588946252195
64.60000000002341,stance,0.045480018546333656,0.010991697262096851
64.60416666669008,stance,0.045534447672822394,0.010992279608366193
64.60833333335674,stance,0.04557541725134299,0.010992364596828863
64.6125000000234,stance,0.045609524202583386,0.01099234914975674
64.61666666669007,stance,0.04564009703058653,0.010992385509235253
64.62083333335673,stance,0.045668816550219885,0.010992426710827098
64.62500000002339,stance,0.04569652568889317,0.010992434542187582
64.62916666669005,stance,0.0457236457153952,0.010992425617234824
64.63333333335672,stance,0.0457503890345056,0.010992421064321235
64.63750000002338,stance,0.045776863948684667,0.010992422144899386
64.64166666669004,stance,0.045803125581222494,0.010992422608363767
64.6458333333567,stance,0.04582920179497119,0.010992420714981747
64.65000000002337,stance,0.045855106903314326,0.010992418338222882
64.65416666669003,stance,0.04588084863222678,0.010992416685821666
64.6583333333567,stance,0.045906431403700154,0.01099241549961449
64.66250000002336,stance,0.04593185790302514,0.010992414321356054
64.66666666669002,stance,0.04595712991702492,0.010992413119269155
64.67083333335668,stance,0.045982248796863204,0.01099241203558447
64.67500000002335,stance,0.046007215684629704,0.010992411111459877
64.67916666669001,stance,0.04603203161158814,0.010992410301278382
64.68333333335667,stance,0.04605669754546122,0.0109924095705754
64.68750000002333,stance,0.046081214418961514,0.01099240891762232
64.69166666669,stance,0.0461055831461292,0.010992408346077924
64.69583333335666,stance,0.04612980462947449,0.010992407850414684
64.70000000002332,stance,0.04615387976262032,0.01099240742133144
64.70416666668999,stance,0.04617780943175846,0.010992407052142276
64.70833333335665,stance,0.04620159451675565,0.01099240673862006
64.71250000002331,stance,0.04622523589178424,0.010992406476750089
64.71666666668997,stance,0.046248734425549554,0.0109924062621488
64.72083333335664,stance,0.0462720909813723,0.01099240609064085
64.7250000000233,stance,0.04629530641726932,0.010992405958582325
64.72916666668996,stance,0.046318381586032874,0.010992405862723473
64.73333333335663,stance,0.04634131733528461,0.01099240580003603
64.73750000002329,stance,0.046364114507510296,0.010992405767689993
64.74166666668995,stance,0.046386773940091344,0.010992405763084368
64.74583333335661,stance,0.04640929646533861,0.010992405783843227
64.75000000002328,stance,0.04643168291052592,0.010992405827785604
64.75416666668994,stance,0.04645393409792182,0.010992405892902056
64.7583333333566,stance,0.04647605084482015,0.010992405977342402
64.76250000002327,stance,0.04649803396357054,0.010992406079406481
64.76666666668993,stance,0.04651988426160889,0.010992406197532358
64.77083333335659,stance,0.04654160254148764,0.010992406330284173
64.77500000002325,stance,0.046563189600905636,0.010992406476341568
64.77916666668992,stance,0.046584646232737816,0.010992406634490859
64.78333333335658,stance,0.0466059732250647,0.010992406803616598
64.78750000002324,stance,0.046627171361201654,0.01099240698269364
64.7916666666899,stance,0.04664824141972798,0.01099240717077982
64.79583333335657,stance,0.046669184174515814,0.010992407367009438
64.80000000002323,stance,0.04669000039475876,0.010992407570586912
64.8041666666899,stance,0.04671069084500043,0.01099240778078136
64.80833333335656,stance,0.04673125628516269,0.01099240799692133
64.81250000002322,stance,0.04675169747057383,0.010992408218390074
64.81666666668988,stance,0.04677201515199646,0.01099240844462105
64.82083333335655,stance,0.04679221007565523,0.010992408675094031
64.82500000002321,stance,0.04681228298326446,0.010992408909331291
64.82916666668987,stance,0.04683223461205546,0.010992409146894325
64.83333333335653,stance,0.04685206569480378,0.010992409387380466
64.8375000000232,compress,0.04687177695985623,0.010992409630420301
64.84166666668986,compress,0.04674120689855957,0.010990993786186927
64.84583333335652,compress,0.04653582931790253,0.010990912417515401
64.85000000002319,compress,0.04629375705067462,0.010991750212605709
64.85416666668985,compress,0.04603415630174032,0.010992348717232057
64.85833333335651,compress,0.045766593179826454,0.01099244819788367
64.86250000002318,compress,0.045495840269612633,0.010992385035107884
64.86666666668984,compress,0.045224299610493957,0.010992381288033948
64.8708333333565,compress,0.04495318460466201,0.010992416604010739
64.87500000002316,compress,0.04468310017226141,0.010992429421530838
64.87916666668983,compress,0.04441434186166926,0.010992418701467482
64.88333333335649,compress,0.04414705253255636,0.01099240776440666
64.88750000002315,compress,0.043881300164875583,0.01099240381485486
64.89166666668982,compress,0.04361711462304085,0.010992401222929325
64.89583333335648,compress,0.04335450589287448,0.010992396407186597
64.90000000002314,compress,0.04309347398739916,0.0109923905228646
64.9041666666898,compress,0.04283401418941942,0.010992385142656741
64.90833333335647,compress,0.04257611950060344,0.010992380311725971
64.91250000002313,compress,0.042319781737114315,0.010992375536638253
64.91666666668979,compress,0.042064992108822086,0.010992370687519966
64.92083333335646,compress,0.04181174156198667,0.010992365894184102
64.92500000002312,compress,0.04156002095415041,0.010992361226158601
64.92916666668978,compress,0.041309821125470034,0.010992356652751443
64.93333333335644,compress,0.04106113292963761,0.010992352139498132
64.9375000000231,compress,0.040813947253530374,0.010992347683881054
64.94166666668977,compress,0.0405682550294584,0.010992343292138338
64.94583333335643,compress,0.040324047240337176,0.010992338962393464
64.9500000000231,compress,0.04008131492111384,0.010992334688396924
64.95416666668976,compress,0.039840049159361166,0.010992330465825453
64.95833333335642,compress,0.039600241095750305,0.01099232629245913
64.96250000002308,compress,0.039361881924189115,0.010992322166175822
64.96666666668975,compress,0.03912496289163812,0.010992318084438776
64.97083333335641,compress,0.03888947529781979,0.01099231404480982
64.97500000002307,compress,0.03865541049493673,0.010992310045205608
64.97916666668974,compress,0.03842275988739083,0.010992306083772765
64.9833333333564,compress,0.038191514931483414,0.010992302158765748
64.98750000002306,compress,0.037961667135103835,0.010992298268546953
64.99166666668972,compress,0.037733208057418983,0.01099229441161266
64.99583333335639,compress,0.03750612930856639,0.010992290586586543
65.00000000002305,compress,0.03728042254934856,0.010992286792199577
65.00416666668971,compress,0.03705607949092792,0.01099228302727794
65.00833333335638,compress,0.03683309189452314,0.010992279290737903
65.01250000002304,compress,0.03661145157110748,0.01099227558158001
65.0166666666897,compress,0.036391150381108954,0.010992271898881953
65.02083333335636,compress,0.03617218023411226,0.010992268241791713
65.02500000002303,compress,0.03595453308856236,0.010992264609521931
65.02916666668969,compress,0.035738200951469894,0.010992261001344974
65.03333333335635,compress,0.035523175878118304,0.010992257416588078
65.03750000002302,compress,0.035309449971772766,0.010992253854628866
65.04166666668968,compress,0.03509701538339079,0.010992250314891296
65.04583333335634,compress,0.03488586431133459,0.010992246796841987
65.050000000023,compress,0.0346759890010852,0.010992243299986677
65.05416666668967,compress,0.03446738174495822,0.01099223982386722
65.05833333335633,compress,0.03426003488182133,0.010992236368058404
65.062500000023,compress,0.03405394079681349,0.010992232932165663
65.06666666668966,compress,0.03384909192106578,0.010992229515822297
65.07083333335632,compress,0.03364548073142397,0.010992226118687318
65.07500000002298,compress,0.0334430997501727,0.010992222740443406
65.07916666668964,compress,0.033241941544761365,0.01099221938079498
65.08333333335631,compress,0.03304199872753161,0.01099221603946643
65.08750000002297,compress,0.03284326395544646,0.010992212716200439
65.09166666668963,compress,0.032645729929821114,0.010992209410756645
65.0958333333563,compress,0.0324493893960553,0.010992206122910138
65.10000000002296,compress,0.03225423514336729,0.010992202852450209
65.10416666668962,compress,0.032060260004529474,0.010992199599179327
65.10833333335628,compress,0.03186745685560556,0.010992196362911905
65.11250000002295,compress,0.03167581861568932,0.010992193143473434
65.11666666668961,compress,0.031485338246644914,0.010992189940699542
65.12083333335627,compress,0.0312960087528488,0.010992186754435173
65.12500000002294,compress,0.031107823180933164,0.010992183584533848
65.1291666666896,compress,0.03092077461953092,0.010992180430856925
65.13333333335626,compress,0.030734856199022227,0.010992177293272993
65.13750000002292,compress,0.030550061091282527,0.010992174171657279
65.14166666668959,compress,0.030366382509432122,0.010992171065891083
65.14583333335625,compress,0.030183813707587243,0.010992167975861299
65.15000000002291,compress,0.030002347980612607,0.010992164901459952
65.15416666668958,compress,0.02982197866387549,0.010992161842583769
65.15833333335624,compress,0.02964269913300125,0.010992158799133811
65.1625000000229,compress,0.02946450280363036,0.010992155771015111
65.16666666668957,compress,0.02928738313117686,0.010992152758136304
65.17083333335623,compress,0.029111333610588295,0.010992149760409384
65.17500000002289,compress,0.02893634777610709,0.010992146777749467
65.17916666668955,compress,0.028762419201033354,0.010992143810074372
65.18333333335622,compress,0.02858954149748913,0.010992140857304575
65.18750000002288,compress,0.028417708316184044,0.01099213791936289
65.19166666668954,release,0.02824691334618238,0.01099213499617429
65.1958333333562,release,0.028527759351186892,0.010996292772810607
65.20000000002287,release,0.029033670941933144,0.010995891026067578
65.20416666668953,release,0.0296502377990186,0.010993540261743328
65.2083333333562,release,0.03032004537599931,0.010992348269458602
65.21250000002286,release,0.03101443151958139,0.010992225356434387
65.21666666668952,release,0.03171903844257751,0.010992241175359203
65.22083333335618,release,0.03242663331578222,0.010992154352177654
65.22500000002285,release,0.03313358479004235,0.010992093133094539
65.22916666668951,release,0.03383808854427763,0.010992098269339893
65.23333333335617,release,0.03453925454077923,0.010992120965809885
65.23750000002283,release,0.03523664671253054,0.010992133963189193
65.2416666666895,release,0.03593005726406514,0.010992143264735917
65.24583333335616,release,0.03661939462036505,0.01099215614968284
65.25000000002282,release,0.03730462574203572,0.010992171298393185
65.25416666668949,release,0.03798574649435646,0.010992185845332745
65.25833333335615,release,0.03866276704074373,0.010992199391090862
65.26250000002281,release,0.03933570475042485,0.010992212607223878
65.26666666668947,release,0.04000458060293143,0.010992225711404352
65.27083333335614,release,0.04066941730250427,0.010992238537227592
65.2750000000228,release,0.04133023832413291,0.010992250989436146
65.27916666668946,release,0.04198706745713985,0.010992263112098924
65.28333333335613,release,0.042639928583335276,0.010992274960572935
65.28750000002279,release,0.04328884556064893,0.01099228654985749
65.29166666668945,release,0.04393384216166624,0.010992297881659318
65.29583333335611,coast,0.044574942044028634,0.0109923089665756
65.30000000002278,stance,0.045025611649603406,0.010991156140911618
65.30416666668944,stance,0.04526497953829352,0.010990065242734956
65.3083333333561,stance,0.04539896952097847,0.01099058894605831
65.31250000002277,stance,0.04548001854817171,0.010991697262142424
65.31666666668943,stance,0.045534447674681275,0.010992279608361927
65.32083333335609,stance,0.04557541725320533,0.01099236459677187
65.32500000002275,stance,0.04560952420444042,0.01099234914973242
65.32916666668942,stance,0.045640097032439444,0.010992385509245117
65.33333333335608,stance,0.04566881655207036,0.010992426710832719
65.33750000002274,stance,0.045696525690740016,0.01099243454217821
65.3416666666894,stance,0.04572364571723683,0.010992425617222554
65.34583333335607,stance,0.045750389036341745,0.01099242106431347
65.35000000002273,stance,0.045776863950515695,0.010992422144893795
65.3541666666894,stance,0.04580312558304856,0.010992422608357064
65.35833333335606,stance,0.0458292017967922,0.010992420714973998
65.36250000002272,stance,0.04585510690513022,0.010992418338215267
65.36666666668938,stance,0.045880848634037595,0.01099241668581441
65.37083333335605,stance,0.045906431405505946,0.010992415499607285
65.37500000002271,stance,0.04593185790482594,0.010992414321348684
65.37916666668937,stance,0.045957129918820755,0.010992413119261763
65.38333333335603,stance,0.04598224879865409,0.010992412035577066
65.3875000000227,stance,0.04600721568641567,0.010992411111452478
65.39166666668936,stance,0.04603203161336922,0.010992410301270983
65.39583333335602,stance,0.04605669754723743,0.01099240957056797
65.40000000002269,stance,0.046081214420732895,0.010992408917614905
65.40416666668935,stance,0.04610558314789578,0.010992408346070503
65.40833333335601,stance,0.04612980463123629,0.01099240785040723
65.41250000002267,stance,0.04615387976437737,0.010992407421323987
65.41666666668934,stance,0.04617780943351078,0.010992407052134848
65.420833333356,stance,0.046201594518503274,0.010992406738612624
65.42500000002266,stance,0.046225235893527186,0.010992406476742638
65.42916666668933,stance,0.04624873442728785,0.010992406262141355
65.43333333335599,stance,0.04627209098310597,0.010992406090633426
65.43750000002265,stance,0.0462953064189984,0.010992405958574885
65.44166666668931,stance,0.04631838158775739,0.010992405862716045
65.44583333335598,stance,0.046341317337004584,0.010992405800028582
65.45000000002264,stance,0.04636411450922575,0.01099240576768258
65.4541666666893,stance,0.04638677394180231,0.010992405763076956
65.45833333335597,stance,0.04640929646704511,0.010992405783835783
65.46250000002263,stance,0.046431682912227976,0.010992405827778185
65.46666666668929,stance,0.04645393409961946,0.010992405892894642
65.47083333335596,stance,0.0464760508465134,0.010992405977334968
65.47500000002262,stance,0.046498033965259415,0.010992406079399067
65.47916666668928,stance,0.046519884263293426,0.010992406197524953
65.48333333335594,stance,0.04654160254316786,0.010992406330276741
65.4875000000226,stance,0.04656318960258156,0.010992406476334147
65.49166666668927,stance,0.04658464623440947,0.010992406634483457
65.49583333335593,stance,0.04660597322673211,0.010992406803609196
65.5000000000226,stance,0.04662717136286484,0.01099240698268624
65.50416666668926,stance,0.04664824142138697,0.010992407170772435
65.50833333335592,stance,0.04666918417617062,0.010992407367002034
65.51250000002258,stance,0.046690000396409415,0.010992407570579515
65.51666666668925,stance,0.046710690846646946,0.010992407780773976
65.52083333335591,stance,0.046731256286805106,0.010992407996913962
65.52500000002257,stance,0.046751697472212174,0.010992408218382703
65.52916666668924,stance,0.04677201515363074,0.010992408444613666
65.5333333333559,stance,0.046792210077285484,0.010992408675086654
65.53750000002256,stance,0.0468122829848907,0.010992408909323938
65.54166666668922,stance,0.04683223461367771,0.010992409146886963
65.54583333335589,stance,0.046852065696422064,0.010992409387373106
65.55000000002255,compress,0.04687177696147057,0.010992409630412921
65.55416666668921,compress,0.04674120690016717,0.010990993786178032
65.55833333335588,compress,0.04653582931950394,0.010990912417521315
65.56250000002254,compress,0.04629375705227284,0.010991750212610051
65.5666666666892,compress,0.046034156303335086,0.010992348717216445
65.57083333335586,compress,0.04576659318141558,0.01099244819786292
65.57500000002253,compress,0.04549584027119605,0.010992385035099621
65.57916666668919,compress,0.04522429961207337,0.01099238128803343
65.58333333335585,compress,0.04495318460623838,0.010992416604006176
65.58750000002252,compress,0.04468310017383443,0.010992429421520868
65.59166666668918,compress,0.04441434186323852,0.010992418701457467
65.59583333335584,compress,0.04414705253412196,0.010992407764398908
65.6000000000225,compress,0.0438813001664378,0.010992403814847746
65.60416666668917,compress,0.043617114624599794,0.01099240122292143
65.60833333335583,compress,0.04335450589443013,0.010992396407178124
65.6125000000225,compress,0.04309347398895152,0.010992390522856207
65.61666666668916,compress,0.04283401419096854,0.010992385142648501
65.62083333335582,compress,0.042576119502149394,0.010992380311717686
65.62500000002248,compress,0.04231978173865714,0.010992375536629836
65.62916666668914,compress,0.04206499211036181,0.010992370687511407
65.63333333335581,compress,0.04181174156352333,0.010992365894175517
65.63750000002247,compress,0.04156002095568405,0.010992361226149964
65.64166666668913,compress,0.0413098211270007,0.01099235665274276
65.6458333333558,compress,0.04106113293116533,0.010992352139489334
65.65000000002246,compress,0.04081394725505519,0.010992347683872203
65.65416666668912,compress,0.04056825503098035,0.010992343292129423
65.65833333335578,compress,0.0403240472418563,0.010992338962384498
65.66250000002245,compress,0.04008131492263017,0.010992334688387858
65.66666666668911,compress,0.03984004916087474,0.010992330465816338
65.67083333335577,compress,0.03960024109726116,0.010992326292449948
65.67500000002244,compress,0.039361881925697284,0.010992322166166553
65.6791666666891,compress,0.03912496289314364,0.01099231808442945
65.68333333335576,compress,0.038889475299322705,0.010992314044800429
65.68750000002242,compress,0.038655410496437066,0.010992310045196135
65.69166666668909,compress,0.03842275988888862,0.010992306083763245
65.69583333335575,compress,0.038191514932978704,0.010992302158756156
65.70000000002241,compress,0.03796166713659665,0.010992298268537294
65.70416666668908,compress,0.037733208058909354,0.01099229441160293
65.70833333335574,compress,0.03750612931005434,0.010992290586576752
65.7125000000224,compress,0.03728042255083414,0.01099228679218973
65.71666666668906,compress,0.03705607949241116,0.010992283027268037
65.72083333335573,compress,0.03683309189600407,0.010992279290727918
65.72500000002239,compress,0.03661145157258612,0.01099227558156998
65.72916666668905,compress,0.03639115038258535,0.010992271898871865
65.73333333335572,compress,0.03617218023558644,0.010992268241781544
65.73750000002238,compress,0.03595453309003435,0.010992264609511712
65.74166666668904,compress,0.03573820095293973,0.010992261001334698
65.7458333333557,compress,0.03552317587958602,0.01099225741657772
65.75000000002237,compress,0.03530944997323838,0.01099225385461844
65.75416666668903,compress,0.03509701538485433,0.010992250314880827
65.7583333333557,compress,0.0348858643127961,0.010992246796831445
65.76250000002236,compress,0.03467598900254469,0.010992243299976084
65.76666666668902,compress,0.034467381746415726,0.010992239823856527
65.77083333335568,compress,0.034260034883276884,0.010992236368047668
65.77500000002235,compress,0.03405394079826712,0.010992232932154873
65.77916666668901,compress,0.033849091922517505,0.010992229515811422
65.78333333335567,compress,0.033645480732873816,0.010992226118676365
65.78750000002233,compress,0.0334430997516207,0.010992222740432395
65.791666666689,compress,0.03324194154620755,0.010992219380783916
65.79583333335566,compress,0.033041998728976,0.010992216039455289
65.80000000002232,compress,0.032843263956889086,0.010992212716189264
65.80416666668899,compress,0.03264572993126199,0.010992209410745387
65.80833333335565,compress,0.03244938939749445,0.010992206122898817
65.81250000002231,compress,0.032254235144804744,0.010992202852438857
65.81666666668897,compress,0.03206026000596526,0.01099219959916792
65.82083333335564,compress,0.031867456857039705,0.010992196362900431
65.8250000000223,compress,0.031675818617121834,0.0109921931434619
65.82916666668896,compress,0.031485338248075825,0.010992189940687952
65.83333333335563,compress,0.03129600875427813,0.01099218675442353
65.83750000002229,compress,0.031107823182360942,0.010992183584522131
65.84166666668895,compress,0.03092077462095717,0.010992180430845174
65.84583333335561,compress,0.030734856200446962,0.010992177293261157
65.85000000002228,compress,0.030550061092705773,0.010992174171645396
65.85416666668894,compress,0.0303663825108539,0.010992171065879136
65.8583333333556,compress,0.030183813709007575,0.010992167975849293
65.86250000002227,compress,0.030002347982031517,0.010992164901447896
65.86666666668893,compress,0.029821978665292993,0.010992161842571636
65.87083333335559,compress,0.029642699134417375,0.010992158799121646
65.87500000002225,compress,0.02946450280504512,0.01099215577100286
65.87916666668892,compress,0.02928738313259028,0.010992152758124011
65.88333333335558,compress,0.02911133361200039,0.010992149760397061
65.88750000002224,compress,0.02893634777751788,0.01099214677773706
65.8916666666889,compress,0.02876241920244286,0.010992143810061911
65.89583333335557,compress,0.028589541498897367,0.010992140857292065
65.90000000002223,compress,0.028417708317591033,0.010992137919350305
65.9041666666889,release,0.02824691334758814,0.010992134996161666
65.90833333335556,release,0.028527759352602936,0.010996292772786647
65.91250000002222,release,0.02903367094335304,0.010995891025999936
65.91666666668888,release,0.029650237800434923,0.010993540261716657
65.92083333335555,release,0.03032004537741761,0.01099234826948242
65.92500000002221,release,0.03101443152100587,0.010992225356440788
65.92916666668887,release,0.031719038444004415,0.010992241175334157
65.93333333335553,release,0.032426633317207416,0.010992154352153912
65.9375000000222,release,0.033133584791465547,0.010992093133085194
65.94166666668886,release,0.03383808854569979,0.0109920982693338
65.94583333335552,release,0.03453925454220032,0.010992120965799334
65.95000000002219,release,0.03523664671394996,0.010992133963176722
65.95416666668885,release,0.03593005726548263,0.010992143264724856
65.95833333335551,release,0.03661939462178066,0.010992156149673
65.96250000002217,release,0.03730462574344946,0.010992171298383363
65.96666666668884,release,0.03798574649576827,0.010992185845322742
65.9708333333555,release,0.038662767042153524,0.010992199391081044
65.97500000002216,release,0.03933570475183259,0.010992212607214391
65.97916666668883,release,0.04000458060433708,0.010992225711395073
65.98333333335549,release,0.040669417303907794,0.010992238537218474
65.98750000002215,release,0.04133023832553427,0.010992250989427192
65.99166666668881,release,0.041987067458539,0.010992263112090145
65.99583333335548,release,0.04263992858473217,0.010992274960564345
66.00000000002214,release,0.04328884556204354,0.01099228654984909
66.0041666666888,release,0.043933842163058526,0.010992297881651064
66.00833333335547,coast,0.04457494204541856,0.010992308966567516
66.01250000002213,stance,0.04502561165112017,0.010991156140774639
66.01666666668879,stance,0.04526497954004706,0.010990065242253915
66.02083333335545,stance,0.0453989695227872,0.010990588945864447
66.02500000002212,stance,0.04548001855000987,0.010991697262187992
66.02916666668878,stance,0.04553444767654025,0.01099227960835762
66.03333333335544,stance,0.04557541725506778,0.010992364596714889
66.0375000000221,stance,0.045609524206297575,0.010992349149708107
66.04166666668877,stance,0.045640097034292476,0.010992385509254975
66.04583333335543,stance,0.04566881655392095,0.010992426710838357
66.0500000000221,stance,0.04569652569258697,0.010992434542168835
66.05416666668876,stance,0.04572364571907858,0.010992425617210318
66.05833333335542,stance,0.04575038903817801,0.01099242106430577
66.06250000002208,stance,0.04577686395234684,0.010992422144888176
66.06666666668875,stance,0.04580312558487474,0.010992422608350377
66.07083333335541,stance,0.04582920179861332,0.010992420714966289
66.07500000002207,stance,0.04585510690694622,0.010992418338207641
66.07916666668874,stance,0.045880848635848515,0.01099241668580718
66.0833333333554,stance,0.04590643140731185,0.010992415499600103
66.08750000002206,stance,0.04593185790662686,0.010992414321341362
66.09166666668872,stance,0.0459571299206167,0.010992413119254337
66.09583333335539,stance,0.04598224880044509,0.010992412035569684
66.10000000002205,stance,0.04600721568820176,0.010992411111445149
66.10416666668871,stance,0.04603203161515042,0.010992410301263598
66.10833333335538,stance,0.046056697549013766,0.010992409570560578
66.11250000002204,stance,0.046081214422504395,0.010992408917607503
66.1166666666887,stance,0.04610558314966247,0.010992408346063087
66.12083333335536,stance,0.0461298046329982,0.010992407850399821
66.12500000002203,stance,0.046153879766134526,0.010992407421316568
66.12916666668869,stance,0.046177809435263215,0.010992407052127425
66.13333333335535,stance,0.04620159452025101,0.010992406738605182
66.13750000002202,stance,0.04622523589527024,0.010992406476735194
66.14166666668868,stance,0.04624873442902626,0.01099240626213391
66.14583333335534,stance,0.04627209098483976,0.01099240609062596
66.150000000022,stance,0.04629530642072759,0.010992405958567441
66.15416666668867,stance,0.04631838158948201,0.010992405862708566
66.15833333335533,stance,0.04634131733872466,0.010992405800021114
66.16250000002199,stance,0.04636411451094131,0.010992405767675111
66.16666666668866,stance,0.04638677394351338,0.010992405763069493
66.17083333335532,stance,0.0464092964687517,0.010992405783828285
66.17500000002198,stance,0.04643168291393013,0.010992405827770732
66.17916666668864,stance,0.04645393410131719,0.010992405892887164
66.1833333333553,stance,0.04647605084820673,0.0109924059773275
66.18750000002197,stance,0.046498033966948384,0.010992406079391594
66.19166666668863,stance,0.04651988426497805,0.01099240619751748
66.1958333333553,stance,0.04654160254484816,0.010992406330269282
66.20000000002196,stance,0.046563189604257565,0.010992406476326686
66.20416666668862,stance,0.04658464623608121,0.01099240663447601
66.20833333335528,stance,0.0466059732283996,0.010992406803601739
66.21250000002195,stance,0.046627171364528104,0.010992406982678782
66.21666666668861,stance,0.046648241423046036,0.010992407170765007
66.22083333335527,stance,0.046669184177825514,0.010992407366994607
66.22500000002194,stance,0.04669000039806016,0.010992407570572103
66.2291666666886,stance,0.04671069084829356,0.010992407780766563
66.23333333335526,stance,0.04673125628844761,0.010992407996906558
66.23750000002192,stance,0.04675169747385059,0.010992408218375303
66.24166666668859,stance,0.0467720151552651,0.010992408444606295
66.24583333335525,stance,0.046792210078915805,0.010992408675079269
66.25000000002191,stance,0.04681228298651701,0.010992408909316567
66.25416666668858,stance,0.04683223461530003,0.010992409146879566
66.25833333335524,stance,0.04685206569804041,0.010992409387365744
66.2625000000219,compress,0.04687177696308496,0.010992409630405571
66.26666666668856,compress,0.04674120690177483,0.010990993786169119
66.27083333335523,compress,0.04653582932110539,0.010990912417527232
66.27500000002189,compress,0.0462937570538711,0.01099175021261439
66.27916666668855,compress,0.04603415630492991,0.010992348717200858
66.28333333335522,compress,0.04576659318300477,0.010992448197842196
66.28750000002188,compress,0.045495840272779524,0.010992385035091347
66.29166666668854,compress,0.04522429961365284,0.010992381288032918
66.2958333333552,compress,0.04495318460781481,0.010992416604001617
66.30000000002187,compress,0.04468310017540752,0.010992429421510932
66.30416666668853,compress,0.04441434186480785,0.010992418701447444
66.3083333333552,compress,0.04414705253568764,0.010992407764391164
66.31250000002186,compress,0.043881300168000105,0.010992403814840679
66.31666666668852,compress,0.043617114626158825,0.010992401222913525
66.32083333335518,compress,0.043354505895985856,0.010992396407169662
66.32500000002184,compress,0.04309347399050395,0.010992390522847829
66.32916666668851,compress,0.04283401419251774,0.010992385142640292
66.33333333335517,compress,0.04257611950369542,0.010992380311709403
66.33750000002183,compress,0.04231978174020003,0.010992375536621383
66.3416666666885,compress,0.042064992111901595,0.010992370687502898
66.34583333335516,compress,0.041811741565060054,0.010992365894166948
66.35000000002182,compress,0.04156002095721775,0.010992361226141356
66.35416666668849,compress,0.04130982112853142,0.010992356652734049
66.35833333335515,compress,0.04106113293269311,0.010992352139480568
66.36250000002181,compress,0.040813947256580066,0.010992347683863377
66.36666666668847,compress,0.04056825503250236,0.010992343292120541
66.37083333335514,compress,0.04032404724337548,0.01099233896237552
66.3750000000218,compress,0.04008131492414656,0.010992334688378843
66.37916666668846,compress,0.039840049162388376,0.01099233046580725
66.38333333335513,compress,0.039600241098772075,0.010992326292440785
66.38750000002179,compress,0.039361881927205515,0.01099232216615733
66.39166666668845,compress,0.03912496289464922,0.01099231808442016
66.39583333335511,compress,0.03888947530082568,0.010992314044791092
66.40000000002178,compress,0.03865541049793746,0.010992310045186714
66.40416666668844,compress,0.03842275989038648,0.010992306083753754
66.4083333333551,compress,0.038191514934474056,0.010992302158746602
66.41250000002177,compress,0.03796166713808953,0.010992298268527686
66.41666666668843,compress,0.037733208060399794,0.010992294411593252
66.42083333335509,compress,0.03750612931154238,0.010992290586567003
66.42500000002175,compress,0.0372804225523198,0.010992286792179921
66.42916666668842,compress,0.03705607949389447,0.010992283027258153
66.43333333335508,compress,0.03683309189748507,0.010992279290717987
66.43750000002174,compress,0.03661145157406485,0.010992275581559977
66.4416666666884,compress,0.03639115038406182,0.010992271898861785
66.44583333335507,compress,0.03617218023706069,0.010992268241771384
66.45000000002173,compress,0.03595453309150642,0.010992264609501498
66.4541666666884,compress,0.03573820095440964,0.010992261001324409
66.45833333335506,compress,0.0355231758810538,0.010992257416567373
66.46250000002172,compress,0.03530944997470407,0.010992253854608018
66.46666666668838,compress,0.035097015386317945,0.010992250314870338
66.47083333335505,compress,0.03488586431425767,0.010992246796820902
66.47500000002171,compress,0.03467598900400425,0.010992243299965475
66.47916666668837,compress,0.0344673817478733,0.010992239823845859
66.48333333335503,compress,0.034260034884732504,0.010992236368036944
66.4875000000217,compress,0.0340539407997208,0.01099223293214407
66.49166666668836,compress,0.03384909192396929,0.010992229515800563
66.49583333335502,compress,0.033645480734323725,0.010992226118665465
66.50000000002169,compress,0.033443099753068764,0.010992222740421427
66.50416666668835,compress,0.03324194154765379,0.010992219380772888
66.50833333335501,compress,0.033041998730420435,0.010992216039444192
66.51250000002167,compress,0.032843263958331745,0.010992212716178102
66.51666666668834,compress,0.032645729932702906,0.010992209410734201
66.520833333355,compress,0.03244938939893365,0.010992206122887538
66.52500000002166,compress,0.03225423514624225,0.01099220285242751
66.52916666668833,compress,0.03206026000740109,0.010992199599156512
66.53333333335499,compress,0.03186745685847388,0.010992196362888972
66.53750000002165,compress,0.03167581861855439,0.01099219314345038
66.54166666668831,compress,0.03148533824950678,0.010992189940676356
66.54583333335498,compress,0.031296008755707504,0.010992186754411886
66.55000000002164,compress,0.031107823183788758,0.010992183584510437
66.5541666666883,compress,0.03092077462238345,0.010992180430833378
66.55833333335497,compress,0.030734856201871733,0.010992177293249345
66.56250000002163,compress,0.030550061094129055,0.010992174171633512
