t,z,zdot,state,u_h,apex_pred,apex_event
14.582000000001539,0.36067238333522006,-2.8072735691132375e-05,STANCE,0.07233190415615322,0.36067238337538715,0
14.58400000000154,0.3606723277847474,-2.7775236341813346e-05,STANCE,0.07233191804398309,0.36067232782406766,0
14.58600000000154,0.3606722728543387,-2.7465204319732247e-05,STANCE,0.07233193177680348,0.3606722728927861,0
14.588000000001541,0.36067221856868203,-2.71428283452721e-05,STANCE,0.07233194534844196,0.36067221860623216,0
14.590000000001542,0.360672164952077,-2.6808302534598015e-05,STANCE,0.0723319587528232,0.36067216498870724,0
14.592000000001542,0.3606721120284244,-2.6461826289037355e-05,STANCE,0.07233197198397152,0.3606721120641139,0
14.594000000001543,0.36067205982121603,-2.6103604182237634e-05,STANCE,0.07233198503601355,0.3606720598559458,0
14.596000000001544,0.36067200835352436,-2.5733845845190458e-05,STANCE,0.0723319979031807,0.3606720083872772,0
14.598000000001544,0.36067195764799265,-2.5352765849161473e-05,STANCE,0.0723320105798117,0.3606719576807532,0
14.600000000001545,0.36067190772682545,-2.4960583586552033e-05,STANCE,0.07233202306035492,0.3606719077585803,0
14.602000000001546,0.36067185861177914,-2.45575231498406e-05,STANCE,0.07233203533937081,0.3606718586425168,0
14.604000000001546,0.36067181032415274,-2.4143813208592603e-05,STANCE,0.07233204741153415,0.3606718103538634,0
14.606000000001547,0.360671762884779,-2.371968688464414e-05,STANCE,0.07233205927163626,0.360671762913455,0
14.608000000001548,0.36067171631401573,-2.3285381625496515e-05,STANCE,0.0723320709145872,0.36067171634165124,0
14.610000000001548,0.3606716706317376,-2.2841139076021367e-05,STANCE,0.07233208233541782,0.3606716706583287,0
14.612000000001549,0.3606716258573277,-2.2387204948538905e-05,STANCE,0.07233209352928191,0.3606716258828724,0
14.61400000000155,0.3606715820096699,-2.1923828891303614e-05,STANCE,0.07233210449145798,0.3606715820341681,0
14.61600000000155,0.3606715391071412,-2.145126435550263e-05,STANCE,0.07233211521735133,0.3606715391305947,0
14.618000000001551,0.3606714971676043,-2.0969768460829477e-05,STANCE,0.07233212570249582,0.36067149719001673,0
14.620000000001552,0.36067145620840063,-2.0479601859675906e-05,STANCE,0.07233213594255564,0.3606714562297775,0
14.622000000001552,0.3606714162463434,-1.998102860003856e-05,STANCE,0.07233214593332697,0.36067141626669214,0
14.624000000001553,0.3606713772977114,-1.9474315987203122e-05,STANCE,0.07233215567073972,0.36067137731704113,0
14.626000000001554,0.36067133937824253,-1.8959734444294128e-05,STANCE,0.07233216515085895,0.3606713393965642,0
14.628000000001554,0.3606713025031278,-1.8437557371733192e-05,STANCE,0.07233217436988647,0.36067130252045415,0
14.630000000001555,0.3606712666870058,-1.7908061005676756e-05,STANCE,0.07233218332416219,0.36067126670335126,0
14.632000000001556,0.3606712319439572,-1.737152427552727e-05,STANCE,0.07233219201016551,0.360671231959338,0
14.634000000001556,0.3606711982874999,-1.6828228660577525e-05,STANCE,0.0723322004245166,0.3606711983019336,0
14.636000000001557,0.3606711657305838,-1.6278458045862157e-05,STANCE,0.07233220856397755,0.3606711657440898,0
14.638000000001558,0.3606711342855866,-1.5722498577295893e-05,STANCE,0.07233221642545354,0.36067113429818587,0
