t,z,vz,E_total
2.2875000000000085,-0.03904396002648863,-0.20661690787166637,162.80835917670856
2.2916666666666754,-0.0399653891645901,-0.22114299314435223,163.27086719743977
2.2958333333333423,-0.04094640128074303,-0.23544290787670322,163.76396445320003
2.300000000000009,-0.04198595898498057,-0.24949384901701008,164.2872506126051
2.304166666666676,-0.043082924312635135,-0.26327167863709416,164.84027776831505
2.308333333333343,-0.044236053034801576,-0.2767508933199467,165.42254658425182
2.3125000000000098,-0.045443988878486094,-0.28990460248428357,166.0335023243078
2.3166666666666766,-0.04670525770946815,-0.3027045194356944,166.67253079199807
2.3208333333333435,-0.048018261735413674,-0.31512096622692626,167.33895421311507
2.3250000000000104,-0.0493812737913151,-0.3271228934163424,168.03202709704098
2.3291666666666773,-0.050792431835375094,-0.3386779305743984,168.7509321547166
2.333333333333344,-0.05224973354548102,-0.34975241042542277,169.49477619638742
2.337500000000011,-0.053751031197547997,-0.3603114364960748,170.26258614112342
2.341666666666678,-0.055294027053942776,-0.37031900553474695,171.0533052733258
2.3458333333333448,-0.05687626914460405,-0.37973810175870615,171.86578965511637
2.3500000000000116,-0.058495147591126145,-0.3885308271653022,172.69880481636352
2.3541666666666785,-0.060147891562194876,-0.39665855305649533,173.55102277505154
2.3583333333333454,-0.06183156695052006,-0.40408209319804517,174.42101945072784
2.3625000000000123,-0.06354307479482567,-0.4107618826333438,175.30727249083114
2.366666666666679,-0.06527915081654657,-0.4166582452130162,176.20815977018663
2.370833333333346,-0.06703636575565286,-0.42173158538550826,177.12195832169303
2.375000000000013,-0.06881112681822059,-0.4259426550162535,178.04684397023476
2.3791666666666798,-0.07059968031194631,-0.42925283849417395,178.98089169752
2.3833333333333466,-0.07239811552959485,-0.4316244522356486,179.92207678790797
2.3875000000000135,-0.07420236995538508,-0.43302106218965536,180.8682768177146
2.3916666666666804,-0.07600823581353364,-0.43340780595565176,181.8172745097918
2.3958333333333472,-0.0778113682098913,-0.43275177512584084,182.76676164077332
2.400000000000014,-0.07960729501182648,-0.43102243246444305,183.71434408018337
2.404166666666681,-0.08139142733320821,-0.4281917571316177,184.65754717972317
2.408333333333348,-0.08315907240200125,-0.4242348165103279,185.5938229163243
2.4125000000000147,-0.08490544774065922,-0.41913008127791324,186.52055779320335
2.4166666666666816,-0.08662569688403031,-0.41285979440906206,187.43508182632323
2.4208333333333485,-0.08831490659911423,-0.4054103316201411,188.33467856075123
2.4250000000000154,-0.08996812555551004,-0.3967725495349954,189.21659608753265
2.4291666666666822,-0.09158038523246513,-0.38694232246922333,190.07805959730663
2.433333333333349,-0.09314671966688058,-0.3759202642597084,190.91628304789552
2.437500000000016,-0.09466218853509495,-0.36371252837144924,191.72848347032397
2.441666666666683,-0.09612190112117751,-0.35033102065981325,192.5118955812542
2.4458333333333497,-0.09752103992663812,-0.3357933133105453,193.263786215563
2.4500000000000166,-0.09885486105672643,-0.3201170712211967,193.98145365306226
2.4541666666666835,-0.10011879847242457,-0.3033449797675533,194.66229830282947
2.4583333333333504,-0.10130840376382257,-0.28550526993551856,195.30377265889035
2.4625000000000172,-0.10241940284266869,-0.26663977892306917,195.90342806188875
2.466666666666684,-0.10344772119113592,-0.24679640363213567,196.45892671090755
2.470833333333351,-0.10438949547100224,-0.22602582716791556,196.96804886201159
2.475000000000018,-0.10524114210598196,-0.20439519239513382,197.42873704749604
2.4791666666666847,-0.10456668323413287,0.16187012924378114,197.04663715968456
2.4833333333333516,-0.10381706142765666,0.17990923355429117,196.63998982299532
2.4875000000000185,-0.10299627022771271,0.19698988798654754,196.19501602720604
2.4916666666666853,-0.10210845622121932,0.21307536155841333,195.71403861791975
2.495833333333352,-0.10115782446084345,0.22815162249020754,195.19942040625753
2.500000000000019,-0.10014869294163986,0.24219156460886276,194.6535814399942
2.504166666666686,-0.09908544878735201,0.25517859702908563,194.0789805908658
2.508333333333353,-0.09797252896374417,0.2671007576658802,193.47810182257567
2.5125000000000197,-0.09681440189783146,0.27795049581905235,192.85344271156094
2.5166666666666866,-0.09561554886969856,0.2877247267518953,192.20750306888755
2.5208333333333535,-0.09438044598428666,0.2964246924988554,191.5427739422182
2.5250000000000203,-0.09311354895212588,0.30405528771858803,190.86172803706606
2.529166666666687,-0.09181927767449986,0.31062510663024595,190.1668104814982
2.533333333333354,-0.0905020018516005,0.31614619749584727,189.4604301808241
2.537500000000021,-0.08916602766100445,0.32063380574305,188.7449519038266
2.541666666666688,-0.08781558553817982,0.32410610947791213,188.02268912014802
2.5458333333333547,-0.08645481907703809,0.3265839506740173,187.29589759854542
2.5500000000000216,-0.08508777571315768,0.32809040733129924,186.56677003955875
2.5541666666666885,-0.08371839647373631,0.3286510174611254,185.83743068499456
2.5583333333333553,-0.0823505089225486,0.3282930122850541,185.1099312983855
2.562500000000022,-0.08098782061130719,0.3270451946979369,184.38624786761102
2.566666666666689,-0.07963391344698942,0.3249377194362634,183.66827787766982
2.570833333333356,-0.07829223891628484,0.3220018873690983,182.95783816557542
2.575000000000023,-0.07696611488584648,0.31826976730520706,182.256663634495
2.5791666666666897,-0.0756587226499863,0.3137741366064429,181.56640635001222
2.5833333333333566,-0.07437310507812557,0.3085482172465747,180.88863520163494
2.5875000000000234,-0.07311216556829096,0.30262548236030734,180.22483609500665
2.5916666666666903,-0.07187866774290709,0.2960394780921286,179.5764126007984
2.595833333333357,-0.07067523581326715,0.2888236631135848,178.9446870095611
2.600000000000024,-0.06950435529939013,0.2810113233304872,178.33090164059024
2.604166666666691,-0.06836837507385297,0.2726352541289169,177.73622076667874
2.608333333333358,-0.06726950912389561,0.2637278279897696,177.16173257126187
2.6125000000000247,-0.06620983895770091,0.25432083988672816,176.60845134655625
2.6166666666666916,-0.06519131635465797,0.2444454247303061,176.07731989555188
2.6208333333333584,-0.06421576639741042,0.23413198973941374,175.5692120712863
2.6250000000000253,-0.06328489072595196,0.2234101611500308,175.08493541418167
2.629166666666692,-0.062400270956709164,0.2123087446182722,174.62523385056176
2.633333333333359,-0.06156337221243633,0.20085569862548008,174.190790417883
2.637500000000026,-0.060775546711788045,0.18907812015558917,173.78222998468217
2.641666666666693,-0.060038037370576926,0.1770022418906686,173.4001219357189
2.6458333333333597,-0.05935198136993275,0.16465344015460226,173.04498279523992
2.6500000000000266,-0.058718413649816815,0.15205625282782345,172.7172787636934
2.6541666666666934,-0.05813827028958625,0.13923440645533514,172.41742814555187
2.6583333333333603,-0.05761239174052383,0.12621085177498143,172.14580364814435
2.662500000000027,-0.057141525878435344,0.11300780690123644,171.9027345335496
2.666666666666694,-0.05672633084755319,0.09964680741171636,171.68850860764468
2.670833333333361,-0.05636737767006367,0.08614876259748644,171.50337403234818
2.675000000000028,-0.056065152598593126,0.07253401715292956,171.34754094893106
2.6791666666666947,-0.055820059191938554,0.05882241759709713,171.22118290200672
2.6833333333333615,-0.055632420097216716,0.04503338273324056,171.12443805545303
2.6875000000000284,-0.05550247852443321,0.031185977468040065,171.05741019307595
2.6916666666666953,-0.05543039940224614,0.0172989893248978,171.02016949830485
2.695833333333362,-0.05541627020642649,0.0033910069967156217,171.01275310863014
2.700000000000029,-0.05546010145520793,-0.010519499707546037,171.03516544186078
2.704166666666696,-0.05556182617125581,-0.024413931851491263,171.08737793113804
2.708333333333363,-0.05572129831355888,-0.0382733141527379,171.16932815505584
2.7125000000000297,-0.05593829224455304,-0.05207854343859657,171.28091945371668
2.7166666666666965,-0.05621250192156984,-0.0658103224840326,171.4220203543997
2.7208333333333634,-0.05654353978127905,-0.0794490863302119,171.59246378152025
2.7250000000000303,-0.05693093532791124,-0.09297493119172474,171.7920460563441
2.729166666666697,-0.05737413343897107,-0.10636754665435835,172.0205256935367
2.733333333333364,-0.05787249240513446,-0.11960615187921385,172.27762200327143
2.737500000000031,-0.058425281724053604,-0.13266943654059443,172.5630135093343
2.741666666666698,-0.05903167967088676,-0.14553550723995645,172.8763361954757
2.7458333333333647,-0.059690770671510594,-0.1581818401497206,173.21718159415224
2.7500000000000315,-0.060401542507569704,-0.17058524065418612,173.58509473379883
2.7541666666666984,-0.06116288338574821,-0.18272181076284283,173.97957196285765
2.7583333333333653,-0.06197357890691312,-0.19456692507957854,174.4000586709668
2.762500000000032,-0.06283230897404543,-0.20609521611175313,174.8459469299708
2.766666666666699,-0.06373764468112852,-0.21728056969994158,175.31657307973484
2.770833333333366,-0.06468804522837389,-0.22809613133888762,175.81121528612002
2.7750000000000328,-0.0656818549122909,-0.23851432414008134,176.32909110086797
2.7791666666666996,-0.06671730024211914,-0.24850687915877925,176.86935505553515
2.7833333333333665,-0.06779248723698901,-0.2580448787687709,177.43109632396747
2.7875000000000334,-0.06890539896080879,-0.2670988137167466,178.0133364900759
2.7916666666667003,-0.07005389335424715,-0.2756386544252073,178.6150274598262
2.795833333333367,-0.07123570142522555,-0.283633937034814,179.23504955833198
2.800000000000034,-0.07244842586100275,-0.2910538645865297,179.87220985469963
2.804166666666701,-0.07368954012615737,-0.2978674236371106,180.5252407587491
2.8083333333333678,-0.07495638811149623,-0.30404351648132394,181.19279893488175
2.8125000000000346,-0.07624618439906838,-0.3095511090173165,181.87346457910763
2.8166666666667015,-0.07755601520798143,-0.3143593941391298,182.5657411055345
2.8208333333333684,-0.07888284008453368,-0.3184379703725403,183.26805528838435
2.8250000000000353,-0.08022349439821588,-0.32175703528372984,183.97875790477403
2.829166666666702,-0.08157469270232745,-0.32428759298677734,184.69612492201796
2.833333333333369,-0.08293303301421077,-0.32600167485199777,185.41835927099623
2.837500000000036,-0.08429500206534334,-0.32687257227181443,186.14359324412948
